Kecamatan,Tanggal,Curah Hujan,Debit Air,Muka Air,Tinggi Banjir,Banjir Ya/Tidak
Ciluluk Paseh,2022-09-03,-,0.65,1.0,-,0
Ciluluk Paseh,2022-09-04,-,0.8,0.99,-,0
Ciluluk Paseh,2022-09-05,-,0.88,1.0,-,0
Ciluluk Paseh,2022-09-06,-,0.81,1.0,-,0
Ciluluk Paseh,2022-09-07,39.5,01.01,1.0,-,0
Ciluluk Paseh,2022-09-08,5,6.18,1.1,-,0
Ciluluk Paseh,2022-09-09,6.5,3.66,1.98,-,0
Ciluluk Paseh,2022-09-10,15,4.36,1.67,-,0
Ciluluk Paseh,2022-09-11,19.5,10.71,1.76,-,0
Ciluluk Paseh,2022-09-12,1,8.96,2.39,-,0
Ciluluk Paseh,2022-09-13,-,5.26,2.23,-,0
Ciluluk Paseh,2022-09-14,-,3.36,1.86,-,0
Ciluluk Paseh,2022-09-15,-,2.39,1.62,-,0
Ciluluk Paseh,2022-09-16,6,1.95,1.45,-,0
Ciluluk Paseh,2022-09-17,-,2.17,1.36,-,0
Ciluluk Paseh,2022-09-18,-,1.73,1.41,-,0
Ciluluk Paseh,2022-09-19,-,1.3,1.31,-,0
Ciluluk Paseh,2022-09-20,-,1.27,1.2,-,0
Ciluluk Paseh,2022-09-21,-,1.21,1.19,-,0
Ciluluk Paseh,2022-09-22,5.5,1.23,1.17,-,0
Ciluluk Paseh,2022-09-23,2.5,1.92,1.18,-,0
Ciluluk Paseh,2022-09-24,-,1.64,1.35,-,0
Ciluluk Paseh,2022-09-25,-,1.33,1.28,-,0
Ciluluk Paseh,2022-09-26,-,1.17,1.2,-,0
Ciluluk Paseh,2022-09-27,-,1.14,1.15,-,0
Ciluluk Paseh,2022-09-28,-,0.93,1.14,-,0
Ciluluk Paseh,2022-09-29,0,0.78,1.0,-,0
Ciluluk Paseh,2022-09-30,-,0.49,1.0,-,0
Ciluluk Paseh,2022-10-01,-,0.63,0.89,-,0
Ciluluk Paseh,2022-10-02,-,1.22,0.96,-,0
Ciluluk Paseh,2022-10-03,59,3.39,1.17,-,0
Ciluluk Paseh,2022-10-04,26,17.67,1.51,-,0
Ciluluk Paseh,2022-10-05,16,18.64,2.81,-,0
Ciluluk Paseh,2022-10-06,6.5,13.59,2.85,-,0
Ciluluk Paseh,2022-10-07,49,12.75,2.55,-,0
Ciluluk Paseh,2022-10-08,5.5,18.85,2.5,-,0
Ciluluk Paseh,2022-10-09,7,11.97,2.86,-,0
Ciluluk Paseh,2022-10-10,-,6.82,2.42,-,0
Ciluluk Paseh,2022-10-11,1,6.9,02.01,-,0
Ciluluk Paseh,2022-10-12,3,6.36,02.02,-,0
Ciluluk Paseh,2022-10-13,2,4.88,1.96,-,0
Ciluluk Paseh,2022-10-14,-,11.41,1.79,-,0
Ciluluk Paseh,2022-10-15,-,6.21,2.39,-,0
Ciluluk Paseh,2022-10-16,-,3.66,1.94,-,0
Ciluluk Paseh,2022-10-17,-,2.63,1.63,-,0
Ciluluk Paseh,2022-10-18,15.5,4.61,1.46,-,0
Ciluluk Paseh,2022-10-19,6.5,9.85,1.72,-,0
Ciluluk Paseh,2022-10-20,7,9.66,2.26,-,0
Ciluluk Paseh,2022-10-21,33.5,14.47,2.26,-,0
Ciluluk Paseh,2022-10-22,40,19.76,2.6,-,0
Ciluluk Paseh,2022-10-23,10,19.73,2.89,-,0
Ciluluk Paseh,2022-10-24,10,23.99,2.86,-,0
Ciluluk Paseh,2022-10-25,16,19.71,3.0,-,0
Ciluluk Paseh,2022-10-26,-,18.76,2.88,-,0
Ciluluk Paseh,2022-10-27,-,11.37,2.83,-,0
Ciluluk Paseh,2022-10-28,-,7.56,2.37,-,0
Ciluluk Paseh,2022-10-29,-,5.56,3.0,-,0
Ciluluk Paseh,2022-10-30,-,4.59,1.86,-,0
Ciluluk Paseh,2022-10-31,-,4.41,1.74,-,0
Ciluluk Paseh,2022-11-01,42.5,3.67 *,1.72,-,0
Ciluluk Paseh,2022-11-02,0,8.19,1.61,-,0
Ciluluk Paseh,2022-11-03,4,10.18,2.13,-,0
Ciluluk Paseh,2022-11-04,1,6.96,2.28,-,0
Ciluluk Paseh,2022-11-05,10.5,6.53,2,-,0
Ciluluk Paseh,2022-11-06,4.5,10.72,1.96,-,0
Ciluluk Paseh,2022-11-07,9.5,10.79,2.33,-,0
Ciluluk Paseh,2022-11-08,5,10.77,2.33,-,0
Ciluluk Paseh,2022-11-09,10.5,9.14,2.33,-,0
Ciluluk Paseh,2022-11-10,7.5,9.17,2.19,-,0
Ciluluk Paseh,2022-11-11,15.5,9.51,2.2,-,0
Ciluluk Paseh,2022-11-12,28,13.93,2.23,-,0
Ciluluk Paseh,2022-11-13,7.5,24.67,2.55,-,0
Ciluluk Paseh,2022-11-14,3,22.45,3.13,-,0
Ciluluk Paseh,2022-11-15,38,18.9,3/0,-,0
Ciluluk Paseh,2022-11-16,2,14.99,2.83,-,0
Ciluluk Paseh,2022-11-17,2,12.26,2.61,-,0
Ciluluk Paseh,2022-11-18,17.5,8.73,2.44,-,0
Ciluluk Paseh,2022-11-19,-,14.75,2.16,-,0
Ciluluk Paseh,2022-11-20,-,9.92,2.6,-,0
Ciluluk Paseh,2022-11-21,-,06.03,2.25,-,0
Ciluluk Paseh,2022-11-22,44,5.42,1.91,-,0
Ciluluk Paseh,2022-11-23,11,8.76,1.84,-,0
Ciluluk Paseh,2022-11-24,18.5,12.21,2.17,-,0
Ciluluk Paseh,2022-11-25,19.5,18.02,2.43,-,0
Ciluluk Paseh,2022-11-26,20,27.24,2.79,-,0
Ciluluk Paseh,2022-11-27,1,25.01,3.23,-,0
Ciluluk Paseh,2022-11-28,0,18.75,3.12,-,0
Ciluluk Paseh,2022-11-29,16,13.44,2.82,-,0
Ciluluk Paseh,2022-11-30,-,11.54,2.5,-,0
Ciluluk Paseh,2022-12-01,40,9.11,2.38,-,0
Ciluluk Paseh,2022-12-02,9,26.39,2.4,-,0
Ciluluk Paseh,2022-12-03,11.5,27.75,2.19,-,0
Ciluluk Paseh,2022-12-04,49,20.89,3.2,-,0
Ciluluk Paseh,2022-12-05,36,29.47,3.23,-,0
Ciluluk Paseh,2022-12-06,1,28.46,2.92,-,0
Ciluluk Paseh,2022-12-07,12.5,23.07 *,3.32,-,0
Ciluluk Paseh,2022-12-08,38.5,24.27,3.28,-,0
Ciluluk Paseh,2022-12-09,0.5,25.26,3.0,-,0
Ciluluk Paseh,2022-12-10,0,18.29,3.1,-,0
Ciluluk Paseh,2022-12-11,5,14.18,3.14,-,0
Ciluluk Paseh,2022-12-12,1.5,26.83,2.79,-,0
Ciluluk Paseh,2022-12-13,-,20.25,2.56,-,0
Ciluluk Paseh,2022-12-14,61.5,16.71,3.22,-,0
Ciluluk Paseh,2022-12-15,37,23.4,2.9,-,0
Ciluluk Paseh,2022-12-16,10,25.58,2.71,-,0
Ciluluk Paseh,2022-12-17,39,30.23,3.0,-,0
Ciluluk Paseh,2022-12-18,76.5,39.82,3.16,-,0
Ciluluk Paseh,2022-12-19,0,40.22,3.35,-,0
Ciluluk Paseh,2022-12-20,4,33.33,3.7,-,0
Ciluluk Paseh,2022-12-21,1.5,23.49,3.71,-,0
Ciluluk Paseh,2022-12-22,0,14.53,3.46,-,0
Ciluluk Paseh,2022-12-23,-,11.15,3.0,-,0
Ciluluk Paseh,2022-12-24,8.5,9.56,2.57,-,0
Ciluluk Paseh,2022-12-25,3,7.72,2.36,-,0
Ciluluk Paseh,2022-12-26,13,9.76,2.23,-,0
Ciluluk Paseh,2022-12-27,1.5,14.23,3.0,-,0
Ciluluk Paseh,2022-12-28,0,9.3,2.26,-,0
Ciluluk Paseh,2022-12-29,6,8.19,2.57,-,0
Ciluluk Paseh,2022-12-30,1.5,9.51,2.21,-,0
Ciluluk Paseh,2022-12-31,5.5,8,2.12,-,0
Ciluluk Paseh,2023-01-01,-,7.97,7.97,-,0
Ciluluk Paseh,2023-01-02,-,6.19,6.19,-,0
Ciluluk Paseh,2023-01-03,-,7.93,7.93,-,0
Ciluluk Paseh,2023-01-04,1.5,4.68,4.68,-,0
Ciluluk Paseh,2023-01-05,-,05.05,05.05,-,0
Ciluluk Paseh,2023-01-06,-,4.33,4.33,-,0
Ciluluk Paseh,2023-01-07,1,4.69,4.69,-,0
Ciluluk Paseh,2023-01-08,23.5,4.93,4.93,-,0
Ciluluk Paseh,2023-01-09,10.5,05.02,05.02,-,0
Ciluluk Paseh,2023-01-10,-,4.81,4.81,-,0
Ciluluk Paseh,2023-01-11,1.5,6.45,6.45,-,0
Ciluluk Paseh,2023-01-12,-,6.36,6.36,-,0
Ciluluk Paseh,2023-01-13,-,4.78,4.78,-,0
Ciluluk Paseh,2023-01-14,4.5,04.08,04.08,-,0
Ciluluk Paseh,2023-01-15,29,8.98,8.98,-,0
Ciluluk Paseh,2023-01-16,0,12.65,12.65,-,0
Ciluluk Paseh,2023-01-17,22.5,9.75,9.75,-,0
Ciluluk Paseh,2023-01-18,28,11.01,11.01,-,0
Ciluluk Paseh,2023-01-19,-,11.97,11.97,-,0
Ciluluk Paseh,2023-01-20,27.5,09.04,09.04,-,0
Ciluluk Paseh,2023-01-21,56.5,15.23,15.23,-,0
Ciluluk Paseh,2023-01-22,2,17.21,17.21,-,0
Ciluluk Paseh,2023-01-23,9.5,10.95,10.95,-,0
Ciluluk Paseh,2023-01-24,44.5,20.95,20.95,-,0
Ciluluk Paseh,2023-01-25,10.5,22.12,22.12,-,0
Ciluluk Paseh,2023-01-26,5,17.19,17.19,-,0
Ciluluk Paseh,2023-01-27,-,11.34,11.34,-,0
Ciluluk Paseh,2023-01-28,8.5,09.01,09.01,-,0
Ciluluk Paseh,2023-01-29,-,8.11,8.11,-,0
Ciluluk Paseh,2023-01-30,-,6.18,6.18,-,0
Ciluluk Paseh,2023-01-31,-,5.15,5.15,-,0
Ciluluk Paseh,2023-02-01,1.5,4.87,4.87,-,0
Ciluluk Paseh,2023-02-02,-,4.67,4.67,-,0
Ciluluk Paseh,2023-02-03,-,4.14,4.14,-,0
Ciluluk Paseh,2023-02-04,4,3.96,3.96,-,0
Ciluluk Paseh,2023-02-05,-,3.75,3.75,-,0
Ciluluk Paseh,2023-02-06,-,3.38,3.38,-,0
Ciluluk Paseh,2023-02-07,-,03.04,03.04,-,0
Ciluluk Paseh,2023-02-08,-,2.86,2.86,-,0
Ciluluk Paseh,2023-02-09,1.5,2.62,2.62,-,0
Ciluluk Paseh,2023-02-10,5.5,3.13,3.13,-,0
Ciluluk Paseh,2023-02-11,5.5,5.84,5.84,-,0
Ciluluk Paseh,2023-02-12,9.5,8.68,8.68,-,0
Ciluluk Paseh,2023-02-13,1,6.13,6.13,-,0
Ciluluk Paseh,2023-02-14,1.5,4.74,4.74,-,0
Ciluluk Paseh,2023-02-15,1,4.3,4.3,-,0
Ciluluk Paseh,2023-02-16,2,4.14,4.14,-,0
Ciluluk Paseh,2023-02-17,0,4.97,4.97,-,0
Ciluluk Paseh,2023-02-18,1.5,4.24,4.24,-,0
Ciluluk Paseh,2023-02-19,22.5,4.56,4.56,-,0
Ciluluk Paseh,2023-02-20,2,5.27,5.27,-,0
Ciluluk Paseh,2023-02-21,1,4.17,4.17,-,0
Ciluluk Paseh,2023-02-22,-,4.21,4.21,-,0
Ciluluk Paseh,2023-02-23,2,04.05,04.05,-,0
Ciluluk Paseh,2023-02-24,12.5,6.96,6.96,-,0
Ciluluk Paseh,2023-02-25,0,6.91,6.91,-,0
Ciluluk Paseh,2023-02-26,6.5,5.4,5.4,-,0
Ciluluk Paseh,2023-02-27,2,8.18,8.18,-,0
Ciluluk Paseh,2023-02-28,-,5.86,5.86,-,0
Ciluluk Paseh,2023-03-01,2.5,4.71,4.71,-,0
Ciluluk Paseh,2023-03-02,4,07.04,7.0,-,0
Ciluluk Paseh,2023-03-03,-,5.46,5.46,-,0
Ciluluk Paseh,2023-03-04,-,4.2,4.2,-,0
Ciluluk Paseh,2023-03-05,-,3.77,3.77,-,0
Ciluluk Paseh,2023-03-06,-,3.34,3.34,-,0
Ciluluk Paseh,2023-03-07,18,3.95,3.95,-,0
Ciluluk Paseh,2023-03-08,6.5,6.31,6.31,-,0
Ciluluk Paseh,2023-03-09,5,6.61,6.61,-,0
Ciluluk Paseh,2023-03-10,6,6.21,6.21,-,0
Ciluluk Paseh,2023-03-11,-,6.2,6.2,-,0
Ciluluk Paseh,2023-03-12,-,3.79,3.79,-,0
Ciluluk Paseh,2023-03-13,-,2.79,2.79,-,0
Ciluluk Paseh,2023-03-14,-,2.31,2.31,-,0
Ciluluk Paseh,2023-03-15,-,2.32,2.32,-,0
Ciluluk Paseh,2023-03-16,-,2.47,2.47,-,0
Ciluluk Paseh,2023-03-17,28,2.7,2.7,-,0
Ciluluk Paseh,2023-03-18,-,7.71,7.71,-,0
Ciluluk Paseh,2023-03-19,-,4.77,4.77,-,0
Ciluluk Paseh,2023-03-20,21,7.5,7.0,-,0
Ciluluk Paseh,2023-03-21,-,13.24,13.24,-,0
Ciluluk Paseh,2023-03-22,-,11.99,11.99,-,0
Ciluluk Paseh,2023-03-23,-,20.85,20.85,-,0
Ciluluk Paseh,2023-03-24,22.5,15.42,15.42,-,0
Ciluluk Paseh,2023-03-25,20,18.12,18.12,-,0
Ciluluk Paseh,2023-03-26,66.5,18.2,18.2,-,0
Ciluluk Paseh,2023-03-27,-,26.89,26.89,-,0
Ciluluk Paseh,2023-03-28,-,19.03,19.0,-,0
Ciluluk Paseh,2023-03-29,3.5,11.03,11.0,-,0
Ciluluk Paseh,2023-03-30,1.5,8.18,8.18,-,0
Ciluluk Paseh,2023-03-31,23,7.16,7.16,-,0
Ciluluk Paseh,2023-04-01,3,13.91,13.91,-,0
Ciluluk Paseh,2023-04-02,24,9.15,9.15,-,0
Ciluluk Paseh,2023-04-03,0,10.61,10.61,-,0
Ciluluk Paseh,2023-04-04,-,6.0,06.03,-,0
Ciluluk Paseh,2023-04-05,16,4.87,4.87,-,0
Ciluluk Paseh,2023-04-06,-,6.0,06.09,-,0
Ciluluk Paseh,2023-04-07,-,3.7,3.7,-,0
Ciluluk Paseh,2023-04-08,9,3.61,3.61,-,0
Ciluluk Paseh,2023-04-09,-,3.96,3.96,-,0
Ciluluk Paseh,2023-04-10,-,3.88,3.88,-,0
Ciluluk Paseh,2023-04-11,-,3.57,3.57,-,0
Ciluluk Paseh,2023-04-12,65.5,3.69,3.69,-,0
Ciluluk Paseh,2023-04-13,-,08.04,08.04,-,0
Ciluluk Paseh,2023-04-14,74.5,4.93,4.93,-,0
Ciluluk Paseh,2023-04-15,-,5.87,5.87,-,0
Ciluluk Paseh,2023-04-16,14.5,15.38,15.38,-,0
Ciluluk Paseh,2023-04-17,-,10.1,10.1,-,0
Ciluluk Paseh,2023-04-18,1,6.2,6.2,-,0
Ciluluk Paseh,2023-04-19,-,05.07,05.07,-,0
Ciluluk Paseh,2023-04-20,-,5.13,5.13,-,0
Ciluluk Paseh,2023-04-21,-,3.93,3.93,-,0
Ciluluk Paseh,2023-04-22,-,4.82,4.82,-,0
Ciluluk Paseh,2023-04-23,-,3.72,3.72,-,0
Ciluluk Paseh,2023-04-24,2,4.17,4.17,-,0
Ciluluk Paseh,2023-04-25,17.5,4.78,4.78,-,0
Ciluluk Paseh,2023-04-26,13,5.76,5.76,-,0
Ciluluk Paseh,2023-04-27,8.5,9.32,9.32,-,0
Ciluluk Paseh,2023-04-28,1.5,06.09,6.9,-,0
Ciluluk Paseh,2023-04-29,-,5.12,5.12,-,0
Ciluluk Paseh,2023-04-30,18,4.77,4.77,-,0
Ciluluk Paseh,2023-05-01,-,14.8,14.8,-,0
Ciluluk Paseh,2023-05-02,24,7.19,7.19,-,0
Ciluluk Paseh,2023-05-03,12,12.7,12.7,-,0
Ciluluk Paseh,2023-05-04,36.5,16.98,16.98,-,0
Ciluluk Paseh,2023-05-05,23.5,19.34,19.34,-,0
Ciluluk Paseh,2023-05-06,-,25.46,25.46,-,0
Ciluluk Paseh,2023-05-07,5.5,20.05,20.05,-,0
Ciluluk Paseh,2023-05-08,2.5,18.99,18.99,-,0
Ciluluk Paseh,2023-05-09,-,17.54,17.54,-,0
Ciluluk Paseh,2023-05-10,0,11.51,11.51,-,0
Ciluluk Paseh,2023-05-11,2,8.37,8.37,-,0
Ciluluk Paseh,2023-05-12,-,5.97,5.97,-,0
Ciluluk Paseh,2023-05-13,1,5.55,5.55,-,0
Ciluluk Paseh,2023-05-14,-,06.06,06.06,-,0
Ciluluk Paseh,2023-05-15,-,4.6,4.6,-,0
Ciluluk Paseh,2023-05-16,-,3.79,3.79,-,0
Ciluluk Paseh,2023-05-17,-,3.47,3.47,-,0
Ciluluk Paseh,2023-05-18,-,3.2,3.2,-,0
Ciluluk Paseh,2023-05-19,-,03.03,03.03,-,0
Ciluluk Paseh,2023-05-20,4,03.02,03.02,-,0
Ciluluk Paseh,2023-05-21,-,3.45,3.45,-,0
Ciluluk Paseh,2023-05-22,-,2.8,2.8,-,0
Ciluluk Paseh,2023-05-23,-,2.58,2.58,-,0
Ciluluk Paseh,2023-05-24,-,2.27,2.27,-,0
Ciluluk Paseh,2023-05-25,-,1.89,1.89,-,0
Ciluluk Paseh,2023-05-26,-,1.87,1.87,-,0
Ciluluk Paseh,2023-05-27,-,2,2,-,0
Ciluluk Paseh,2023-05-28,-,2.84,2.84,-,0
Ciluluk Paseh,2023-05-29,-,2.31,2.31,-,0
Ciluluk Paseh,2023-05-30,-,1.96,1.96,-,0
Ciluluk Paseh,2023-05-31,-,1.6,1.6,-,0
Ciluluk Paseh,2023-06-01,-,1.5,1.5,-,0
Ciluluk Paseh,2023-06-02,-,1.43,1.43,-,0
Ciluluk Paseh,2023-06-03,-,1.25,1.25,-,0
Ciluluk Paseh,2023-06-04,5.5,1.31,1.31,-,0
Ciluluk Paseh,2023-06-05,2,2.56,2.56,-,0
Ciluluk Paseh,2023-06-06,-,2.82,2.82,-,0
Ciluluk Paseh,2023-06-07,-,2.17,2.17,-,0
Ciluluk Paseh,2023-06-08,-,1.85,1.85,-,0
Ciluluk Paseh,2023-06-09,-,1.54,1.54,-,0
Ciluluk Paseh,2023-06-10,-,1.33,1.33,-,0
Ciluluk Paseh,2023-06-11,-,1.17,1.17,-,0
Ciluluk Paseh,2023-06-12,-,01.05,01.05,-,0
Ciluluk Paseh,2023-06-13,-,0.94,0.94,-,0
Ciluluk Paseh,2023-06-14,-,0.73,0.73,-,0
Ciluluk Paseh,2023-06-15,-,0.89,0.89,-,0
Ciluluk Paseh,2023-06-16,12.5,1.41,1.41,-,0
Ciluluk Paseh,2023-06-17,0,3.72,3.72,-,0
Ciluluk Paseh,2023-06-18,-,3.21,3.21,-,0
Ciluluk Paseh,2023-06-19,58.5,3.19,3.19,-,0
Ciluluk Paseh,2023-06-20,-,11.69,11.69,-,0
Ciluluk Paseh,2023-06-21,-,6.12,6.12,-,0
Ciluluk Paseh,2023-06-22,-,3.46,3.46,-,0
Ciluluk Paseh,2023-06-23,-,2.13,2.13,-,0
Ciluluk Paseh,2023-06-24,-,1.63,1.63,-,0
Ciluluk Paseh,2023-06-25,7.5,1.68,1.68,-,0
Ciluluk Paseh,2023-06-26,-,3.16,3.16,-,0
Ciluluk Paseh,2023-06-27,3,2.25,2.25,-,0
Ciluluk Paseh,2023-06-28,-,2.48,2.48,-,0
Ciluluk Paseh,2023-06-29,-,1.86,1.86,-,0
Ciluluk Paseh,2023-06-30,-,1.3,1.3,-,0
Ciluluk Paseh,2023-07-01,-,1.3,1.0,-,0
Ciluluk Paseh,2023-07-02,-,0.96,0.96,-,0
Ciluluk Paseh,2023-07-03,-,0.89,0.89,-,0
Ciluluk Paseh,2023-07-04,-,0.91,0.91,-,0
Ciluluk Paseh,2023-07-05,-,1.57,1.57,-,0
Ciluluk Paseh,2023-07-06,24.5,1.6,1.6,-,0
Ciluluk Paseh,2023-07-07,3.5,1.96,1.96,-,0
Ciluluk Paseh,2023-07-08,10.5,3.19,3.19,-,0
Ciluluk Paseh,2023-07-09,-,4.4,4.0,-,0
Ciluluk Paseh,2023-07-10,-,2.46,2.46,-,0
Ciluluk Paseh,2023-07-11,-,1.95,1.95,-,0
Ciluluk Paseh,2023-07-12,-,1.22 *,1.22 *,-,0
Ciluluk Paseh,2023-07-13,-,0.91,0.91,-,0
Ciluluk Paseh,2023-07-14,-,0.81,0.81,-,0
Ciluluk Paseh,2023-07-15,-,0.69,0.69,-,0
Ciluluk Paseh,2023-07-16,-,0.63,0.63,-,0
Ciluluk Paseh,2023-07-17,-,0.55,0.55,-,0
Ciluluk Paseh,2023-07-18,-,0.48,0.48,-,0
Ciluluk Paseh,2023-07-19,-,0.47,0.47,-,0
Ciluluk Paseh,2023-07-20,-,0.38,0.38,-,0
Ciluluk Paseh,2023-07-21,-,0.4,0.4,-,0
Ciluluk Paseh,2023-07-22,-,0.54,0.54,-,0
Ciluluk Paseh,2023-07-23,-,0.31,0.31,-,0
Ciluluk Paseh,2023-07-24,-,0.32,0.32,-,0
Ciluluk Paseh,2023-07-25,1,0.65,0.65,-,0
Ciluluk Paseh,2023-07-26,-,0.9,0.9,-,0
Ciluluk Paseh,2023-07-27,-,0.7,0.7,-,0
Ciluluk Paseh,2023-07-28,-,0.58,0.58,-,0
Ciluluk Paseh,2023-07-29,-,0.44,0.44,-,0
Ciluluk Paseh,2023-07-30,-,0.37,0.37,-,0
Ciluluk Paseh,2023-07-31,-,0.36,0.36,-,0
Ciluluk Paseh,2023-08-01,-,0.37,0.37,-,0
Ciluluk Paseh,2023-08-02,-,0.34,0.34,-,0
Ciluluk Paseh,2023-08-03,-,0.39,0.39,-,0
Ciluluk Paseh,2023-08-04,-,0.36,0.36,-,0
Ciluluk Paseh,2023-08-05,-,0.32,0.32,-,0
Ciluluk Paseh,2023-08-06,-,0.31,0.31,-,0
Ciluluk Paseh,2023-08-07,-,0.3,0.3,-,0
Ciluluk Paseh,2023-08-08,-,0.31,0.31,-,0
Ciluluk Paseh,2023-08-09,-,0.34,0.34,-,0
Ciluluk Paseh,2023-08-10,-,0.33,0.33,-,0
Ciluluk Paseh,2023-08-11,-,0.29,0.29,-,0
Ciluluk Paseh,2023-08-12,-,0.27,0.27,-,0
Ciluluk Paseh,2023-08-13,-,0.29,0.29,-,0
Ciluluk Paseh,2023-08-14,-,0.2,0.2,-,0
Ciluluk Paseh,2023-08-15,-,0.24,0.24,-,0
Ciluluk Paseh,2023-08-16,-,0.26,0.26,-,0
Ciluluk Paseh,2023-08-17,-,0.28,0.28,-,0
Ciluluk Paseh,2023-08-18,-,0.2,0.2,-,0
Ciluluk Paseh,2023-08-19,-,0.19,0.19,-,0
Ciluluk Paseh,2023-08-20,-,0.19,0.19,-,0
Ciluluk Paseh,2023-08-21,-,0.18,0.18,-,0
Ciluluk Paseh,2023-08-22,-,0.18,0.18,-,0
Ciluluk Paseh,2023-08-23,-,0.22,0.22,-,0
Ciluluk Paseh,2023-08-24,-,0.25,0.25,-,0
Ciluluk Paseh,2023-08-25,-,0.22,0.22,-,0
Ciluluk Paseh,2023-08-26,-,0.25,0.25,-,0
Ciluluk Paseh,2023-08-27,-,0.28,0.28,-,0
Ciluluk Paseh,2023-08-28,-,0.26,0.26,-,0
Ciluluk Paseh,2023-08-29,-,0.21,0.21,-,0
Ciluluk Paseh,2023-08-30,-,0.19,0.19,-,0
Ciluluk Paseh,2023-08-31,-,0.2,0.2,-,0
Ciluluk Paseh,2023-09-01,-,0.16,0.16,-,0
Ciluluk Paseh,2023-09-02,-,0.16,0.16,-,0
Ciluluk Paseh,2023-09-03,-,0.15,0.15,-,0
Ciluluk Paseh,2023-09-04,-,0.12,0.12,-,0
Ciluluk Paseh,2023-09-05,-,0.11,0.11,-,0
Ciluluk Paseh,2023-09-06,-,0.11,0.11,-,0
Ciluluk Paseh,2023-09-07,-,0.11,0.11,-,0
Ciluluk Paseh,2023-09-08,-,0.15,0.15,-,0
Ciluluk Paseh,2023-09-09,-,0.17,0.17,-,0
Ciluluk Paseh,2023-09-10,-,0.17,0.17,-,0
Ciluluk Paseh,2023-09-11,-,0.17,0.17,-,0
Ciluluk Paseh,2023-09-12,-,0.17,0.17,-,0
Ciluluk Paseh,2023-09-13,-,0.16,0.16,-,0
Ciluluk Paseh,2023-09-14,-,0.16,0.16,-,0
Ciluluk Paseh,2023-09-15,-,0.16,0.16,-,0
Ciluluk Paseh,2023-09-16,-,0.15,0.15,-,0
Ciluluk Paseh,2023-09-17,-,0.16,0.16,-,0
Ciluluk Paseh,2023-09-18,-,0.1,0.1,-,0
Ciluluk Paseh,2023-09-19,-,0.12,0.12,-,0
Ciluluk Paseh,2023-09-20,-,0.13,0.13,-,0
Ciluluk Paseh,2023-09-21,-,0.14,0.14,-,0
Ciluluk Paseh,2023-09-22,-,0.24,0.24,-,0
Ciluluk Paseh,2023-09-23,-,0.19,0.19,-,0
Ciluluk Paseh,2023-09-24,-,0.19,0.19,-,0
Ciluluk Paseh,2023-09-25,-,0.19,0.19,-,0
Ciluluk Paseh,2023-09-26,-,0.26,0.26,-,0
Ciluluk Paseh,2023-09-27,-,0.26,0.26,-,0
Ciluluk Paseh,2023-09-28,-,0.26,0.26,-,0
Ciluluk Paseh,2023-09-29,-,0.24,0.24,-,0
Ciluluk Paseh,2023-09-30,-,0.25,0.25,-,0
Ciluluk Paseh,2023-10-01,-,0.26,0.26,-,0
Ciluluk Paseh,2023-10-02,-,0.2,0.2,-,0
Ciluluk Paseh,2023-10-03,-,0.26,0.26,-,0
Ciluluk Paseh,2023-10-04,-,0.26,0.26,-,0
Ciluluk Paseh,2023-10-05,-,0.25,0.25,-,0
Ciluluk Paseh,2023-10-06,-,0.21,0.21,-,0
Ciluluk Paseh,2023-10-07,-,0.19,0.19,-,0
Ciluluk Paseh,2023-10-08,-,0.18,0.18,-,0
Ciluluk Paseh,2023-10-09,-,0.19,0.19,-,0
Ciluluk Paseh,2023-10-10,-,0.19,0.19,-,0
Ciluluk Paseh,2023-10-11,-,0.19,0.19,-,0
Ciluluk Paseh,2023-10-12,-,0.23,0.23,-,0
Ciluluk Paseh,2023-10-13,-,0.28,0.28,-,0
Ciluluk Paseh,2023-10-14,-,0.29,0.29,-,0
Ciluluk Paseh,2023-10-15,-,0.29,0.29,-,0
Ciluluk Paseh,2023-10-16,-,0.28,0.28,-,0
Ciluluk Paseh,2023-10-17,-,0.39,0.39,-,0
Ciluluk Paseh,2023-10-18,-,0.25,0.25,-,0
Ciluluk Paseh,2023-10-19,-,0.25,0.25,-,0
Ciluluk Paseh,2023-10-20,-,0.28,0.28,-,0
Ciluluk Paseh,2023-10-21,-,0.28,0.28,-,0
Ciluluk Paseh,2023-10-22,-,0.3,0.3,-,0
Ciluluk Paseh,2023-10-23,68,0.44,0.44,-,0
Ciluluk Paseh,2023-10-24,-,2.41,2.41,-,0
Ciluluk Paseh,2023-10-25,-,1.17,1.17,-,0
Ciluluk Paseh,2023-10-26,-,0.93,0.93,-,0
Ciluluk Paseh,2023-10-27,-,0.61,0.61,-,0
Ciluluk Paseh,2023-10-28,-,0.43,0.43,-,0
Ciluluk Paseh,2023-10-29,-,0.41,0.41,-,0
Ciluluk Paseh,2023-10-30,-,0.35,0.35,-,0
Ciluluk Paseh,2023-10-31,0,0.31,0.31,-,0
Ciluluk Paseh,2023-11-01,-,0.39,0.39,-,0
Ciluluk Paseh,2023-11-02,-,0.63,0.63,-,0
Ciluluk Paseh,2023-11-03,-,0.38,0.38,-,0
Ciluluk Paseh,2023-11-04,-,0.89,0.89,-,0
Ciluluk Paseh,2023-11-05,-,0.62,0.62,-,0
Ciluluk Paseh,2023-11-06,-,0.48,0.48,-,0
