Kecamatan,Tanggal,Curah Hujan,Debit Air,Muka Air,Tinggi Banjir,Banjir Ya/Tidak
Cileunca Wanasari,2024-01-28,-,8.83,0.74,-,0
Cileunca Wanasari,2024-01-29,-,8.83,0.73,-,0
Cileunca Wanasari,2024-01-30,12,8.83,0.74,-,0
Cileunca Wanasari,2024-01-31,12,6.88,0.68,-,0
Cileunca Wanasari,2024-02-01,34,7.32,0.74,-,0
Cileunca Wanasari,2024-02-02,-,8.83,0.81,-,0
Cileunca Wanasari,2024-02-03,12,6.88,0.74,-,0
Cileunca Wanasari,2024-02-04,5,11.9,0.73,-,0
Cileunca Wanasari,2024-02-05,37,6.88,0.79,-,0
Cileunca Wanasari,2024-02-06,4,7.65,0.78,-,0
Cileunca Wanasari,2024-02-07,11,7.65,0.80,-,0
Cileunca Wanasari,2024-02-08,10,6.88,0.78,-,0
Cileunca Wanasari,2024-02-09,24,8,0.73,-,0
Cileunca Wanasari,2024-02-10,0,8.47,0.71,-,0
Cileunca Wanasari,2024-02-11,20,8.47,0.95,-,0
Cileunca Wanasari,2024-02-12,7,7.65,0.86,-,0
Cileunca Wanasari,2024-02-13,18,8.83,0.80,-,0
Cileunca Wanasari,2024-02-14,-,6.88,0.78,-,0
Cileunca Wanasari,2024-02-15,-,6.88,0.72,-,0
Cileunca Wanasari,2024-02-16,8,11.9,0.72,-,0
Cileunca Wanasari,2024-02-17,-,7.65,1.27,-,0
Cileunca Wanasari,2024-02-18,5,8.83,0.80,-,0
Cileunca Wanasari,2024-02-19,-,8,0.80,-,0
Cileunca Wanasari,2024-02-20,0,8.47,0.72,-,0
Cileunca Wanasari,2024-02-21,-,8,1.16,-,0
Cileunca Wanasari,2024-02-22,9,7.32,0.77,-,0
Cileunca Wanasari,2024-02-23,5,7.65,0.72,-,0
Cileunca Wanasari,2024-02-24,6,6.88,0.70,-,0
Cileunca Wanasari,2024-02-25,16,6.88,0.69,-,0
Cileunca Wanasari,2024-02-26,6,7.32,0.73,-,0
Cileunca Wanasari,2024-02-27,-,7.65,0.78,-,0
Cileunca Wanasari,2024-02-28,8,7.32,0.78,-,0
Cileunca Wanasari,2024-02-29,24,6.88,0.78,-,0
Cileunca Wanasari,2024-03-01,12,7.65,0.7,-,0
Cileunca Wanasari,2024-03-02,10,8,0.82,-,0
Cileunca Wanasari,2024-03-03,24,8.83,0.90,-,0
Cileunca Wanasari,2024-03-04,-,8.83,0.87,-,0
Cileunca Wanasari,2024-03-05,7,8.83,0.83,-,0
Cileunca Wanasari,2024-03-06,3,9.7,0.81,-,0
Cileunca Wanasari,2024-03-07,38,10.1,01.08,-,0
Cileunca Wanasari,2024-03-08,18,9.7,1.13,-,0
Cileunca Wanasari,2024-03-09,40,9.2,0.90,-,0
Cileunca Wanasari,2024-03-10,-,8.83,0.95,-,0
Cileunca Wanasari,2024-03-11,4,8.83,0.86,-,0
Cileunca Wanasari,2024-03-12,8,8,0.85,-,0
Cileunca Wanasari,2024-03-13,12,8,0.83,-,0
Cileunca Wanasari,2024-03-14,27,8,0.82,-,0
Cileunca Wanasari,2024-03-15,5,9.2,0.99,-,0
Cileunca Wanasari,2024-03-16,0,8,01.04,-,0
Cileunca Wanasari,2024-03-17,-,9.2,0.87,-,0
Cileunca Wanasari,2024-03-18,-,9.2,0.84,-,0
Cileunca Wanasari,2024-03-19,-,8,0.76,-,0
Cileunca Wanasari,2024-03-20,-,7.32,0.74,-,0
Cileunca Wanasari,2024-03-21,-,6.88,0.71,-,0
Cileunca Wanasari,2024-03-22,6,6.88,0.65,-,0
Cileunca Wanasari,2024-03-23,0,6.88,0.66,-,0
Cileunca Wanasari,2024-03-24,9,6.88,0.73,-,0
Cileunca Wanasari,2024-03-25,32,6.88,0.74,-,0
Cileunca Wanasari,2024-03-26,-,7.32,0.77,-,0
Cileunca Wanasari,2024-03-27,10,6.88,0.76,-,0
Cileunca Wanasari,2024-03-28,16,6.88,0.74,-,0
Cileunca Wanasari,2024-03-29,50,6.88,0.74,-,0
Cileunca Wanasari,2024-03-30,-,6.88,0.71,-,0
Cileunca Wanasari,2024-03-31,-,6.88,0.78,-,0
Cileunca Wanasari,2024-04-01,12,6.88,0.72,-,0
Cileunca Wanasari,2024-04-02,3,6.88,0.70,-,0
Cileunca Wanasari,2024-04-03,1.5,7.32,0.76,-,0
Cileunca Wanasari,2024-04-04,37,6.88,0.82,-,0
Cileunca Wanasari,2024-04-05,4,6.88,0.78,-,0
Cileunca Wanasari,2024-04-06,-,8,0.73,-,0
Cileunca Wanasari,2024-04-07,-,6.88,0.84,-,0
Cileunca Wanasari,2024-04-08,-,6.56,0.73,-,0
Cileunca Wanasari,2024-04-09,-,6.88,0.69,-,0
Cileunca Wanasari,2024-04-10,29,8.47,0.67,-,0
Cileunca Wanasari,2024-04-11,70,11.04,0.91,-,0
Cileunca Wanasari,2024-04-12,8,10.1,0.70,-,0
Cileunca Wanasari,2024-04-13,2,6.88,01.01,-,0
Cileunca Wanasari,2024-04-14,38,6.88,0.85,-,0
Cileunca Wanasari,2024-04-15,-,8,0.82,-,0
Cileunca Wanasari,2024-04-16,-,6.88,0.78,-,0
Cileunca Wanasari,2024-04-17,-,6.88,0.76,-,0
Cileunca Wanasari,2024-04-18,-,7.65,0.76,-,0
Cileunca Wanasari,2024-04-19,-,8,0.70,-,0
Cileunca Wanasari,2024-04-20,-,7.32,0.71,-,0
Cileunca Wanasari,2024-04-21,62,6.88,0.70,-,0
Cileunca Wanasari,2024-04-22,50,6.88,0.70,-,0
Cileunca Wanasari,2024-04-23,2,7.65,0.78,-,0
Cileunca Wanasari,2024-04-24,6,8.47,0.80,-,0
Cileunca Wanasari,2024-04-25,20,9.2,0.83,-,0
Cileunca Wanasari,2024-04-26,3,8.47,0.82,-,0
Cileunca Wanasari,2024-04-27,-,6.88,0.83,-,0
Cileunca Wanasari,2024-04-28,-,8.83,0.74,-,0
Cileunca Wanasari,2024-04-29,-,6.88,0.75,-,0
Cileunca Wanasari,2024-04-30,-,7.65,0.72,-,0
Cileunca Wanasari,2024-05-01,9,5.55,0.71,-,0
Cileunca Wanasari,2024-05-02,-,7.65,0.73,-,0
Cileunca Wanasari,2024-05-03,-,6.88,0.70,-,0
Cileunca Wanasari,2024-05-04,-,7.88,0.67,-,0
Cileunca Wanasari,2024-05-05,6,6.56,0.89,-,0
Cileunca Wanasari,2024-05-06,-,6.56,0.73,-,0
Cileunca Wanasari,2024-05-07,-,6.56,0.66,-,0
Cileunca Wanasari,2024-05-08,-,6.56,0.62,-,0
Cileunca Wanasari,2024-05-09,-,5.85,0.58,-,0
Cileunca Wanasari,2024-05-10,-,5.85,0.60,-,0
Cileunca Wanasari,2024-05-11,-,5.85,0.58,-,0
Cileunca Wanasari,2024-05-12,26,5.55,0.60,-,0
Cileunca Wanasari,2024-05-13,32,9.2,0.56,-,0
Cileunca Wanasari,2024-05-14,15,5.85,0.60,-,0
Cileunca Wanasari,2024-05-15,-,5.55,0.61,-,0
Cileunca Wanasari,2024-05-16,-,5.85,0.62,-,0
Cileunca Wanasari,2024-05-17,-,5.55,0.61,-,0
Cileunca Wanasari,2024-05-18,2,5.55,0.69,-,0
Cileunca Wanasari,2024-05-19,-,5.55,0.61,-,0
Cileunca Wanasari,2024-05-20,-,6.25,0.61,-,0
Cileunca Wanasari,2024-05-21,-,6.88,0.59,-,0
Cileunca Wanasari,2024-05-22,-,4.9,0.57,-,0
Cileunca Wanasari,2024-05-23,18,6.25,0.55,-,0
Cileunca Wanasari,2024-05-24,5,5.55,0.55,-,0
Cileunca Wanasari,2024-05-25,-,5.75,0.53,-,0
Cileunca Wanasari,2024-05-26,-,5.27,0.60,-,0
Cileunca Wanasari,2024-05-27,-,4.9,0.55,-,0
Cileunca Wanasari,2024-05-28,-,5.27,0.54,-,0
Cileunca Wanasari,2024-05-29,-,5.85,0.52,-,0
Cileunca Wanasari,2024-05-30,-,5.85 *,0.53,-,0
Cileunca Wanasari,2024-05-31,-,4.9,0.53,-,0
Cileunca Wanasari,2024-06-01,-,4.9,0.52,-,0
Cileunca Wanasari,2024-06-02,-,4.63,0.53,-,0
Cileunca Wanasari,2024-06-03,7,4.63,0.53,-,0
Cileunca Wanasari,2024-06-04,-,4.9,0.56,-,0
Cileunca Wanasari,2024-06-05,-,4.63,0.56,-,0
Cileunca Wanasari,2024-06-06,-,4.63,0.55,-,0
Cileunca Wanasari,2024-06-07,-,4.63,0.53,-,0
Cileunca Wanasari,2024-06-08,-,4.63,0.54,-,0
Cileunca Wanasari,2024-06-09,35,4.63,0.52,-,0
Cileunca Wanasari,2024-06-10,-,4.63,0.54,-,0
Cileunca Wanasari,2024-06-11,4,4.9,0.57,-,0
Cileunca Wanasari,2024-06-12,10,5.85,0.58,-,0
Cileunca Wanasari,2024-06-13,-,4.9,0.66,-,0
Cileunca Wanasari,2024-06-14,2,4.9,0.61,-,0
Cileunca Wanasari,2024-06-15,-,5.55,0.57,-,0
Cileunca Wanasari,2024-06-16,-,4.9,0.59,-,0
Cileunca Wanasari,2024-06-17,-,3.79,0.57,-,0
Cileunca Wanasari,2024-06-18,-,4.0,0.53,-,0
Cileunca Wanasari,2024-06-19,-,3.79,0.51,-,0
Cileunca Wanasari,2024-06-20,-,5.55,0.51,-,0
Cileunca Wanasari,2024-06-21,-,4.63,0.49,-,0
Cileunca Wanasari,2024-06-22,-,4.37,0.47,-,0
Cileunca Wanasari,2024-06-23,-,3.79,0.47,-,0
Cileunca Wanasari,2024-06-24,-,4.0,0.45,-,0
Cileunca Wanasari,2024-06-25,12,4.9,0.47,-,0
Cileunca Wanasari,2024-06-26,-,4.63,0.51,-,0
Cileunca Wanasari,2024-06-27,-,04.03,0.59,-,0
Cileunca Wanasari,2024-06-28,3,4.63,0.51,-,0
Cileunca Wanasari,2024-06-29,41,5.55,0.51,-,0
Cileunca Wanasari,2024-06-30,-,7.32,0.58,-,0
Cileunca Wanasari,2024-07-01,58,5.85,0.78,-,0
Cileunca Wanasari,2024-07-02,0,5.85,0.61,-,0
Cileunca Wanasari,2024-07-03,48,6.56,0.77,-,0
Cileunca Wanasari,2024-07-04,4,5.85,0.67,-,0
Cileunca Wanasari,2024-07-05,1,5.85,0.63,-,0
Cileunca Wanasari,2024-07-06,2,5.55,0.60,-,0
Cileunca Wanasari,2024-07-07,-,5.55,0.61,-,0
Cileunca Wanasari,2024-07-08,-,5.85,0.60,-,0
Cileunca Wanasari,2024-07-09,-,5.55,0.59,-,0
Cileunca Wanasari,2024-07-10,-,3.79,0.59,-,0
Cileunca Wanasari,2024-07-11,-,4.0,0.55,-,0
Cileunca Wanasari,2024-07-12,-,4.63,0.49,-,0
Cileunca Wanasari,2024-07-13,-,4.37,0.53,-,0
Cileunca Wanasari,2024-07-14,-,4.37,0.49,-,0
Cileunca Wanasari,2024-07-15,-,3.79,0.49,-,0
Cileunca Wanasari,2024-07-16,-,3.55 *,0.48,-,0
Cileunca Wanasari,2024-07-17,-,4.0,0.41,-,0
Cileunca Wanasari,2024-07-18,-,4.63,0.43,-,0
Cileunca Wanasari,2024-07-19,-,4.9,0.44,-,0
Cileunca Wanasari,2024-07-20,-,4.37,0.45,-,0
Cileunca Wanasari,2024-07-21,-,4.0,0.43,-,0
Cileunca Wanasari,2024-07-22,-,4.37,0.40,-,0
Cileunca Wanasari,2024-07-23,-,4.37,0.47,-,0
Cileunca Wanasari,2024-07-24,-,4.3,0.43,-,0
Cileunca Wanasari,2024-07-25,-,4.37,0.39,-,0
Cileunca Wanasari,2024-07-26,-,4.63,0.44,-,0
Cileunca Wanasari,2024-07-27,-,4.0,0.47,-,0
Cileunca Wanasari,2024-07-28,-,4.37,0.45,-,0
Cileunca Wanasari,2024-07-29,-,3.79,0.43,-,0
Cileunca Wanasari,2024-07-30,-,4.0,0.37,-,0
Cileunca Wanasari,2024-07-31,2,3.0,0.42,-,0
Cileunca Wanasari,2024-08-01,,4.0,0.41,-,0
Cileunca Wanasari,2024-08-02,6,4.9,0.41,-,0
Cileunca Wanasari,2024-08-03,4,5.55,0.54,-,0
Cileunca Wanasari,2024-08-04,-,3.25,0.60,-,0
Cileunca Wanasari,2024-08-05,-,3.25,0.49,-,0
Cileunca Wanasari,2024-08-06,-,4.37,0.40,-,0
Cileunca Wanasari,2024-08-07,-,4.0,0.39,-,0
Cileunca Wanasari,2024-08-08,-,4.0,0.38,-,0
Cileunca Wanasari,2024-08-09,-,4.0,0.39,-,0
Cileunca Wanasari,2024-08-10,-,3.25,0.37,-,0
Cileunca Wanasari,2024-08-11,-,3.79,0.34,-,0
Cileunca Wanasari,2024-08-12,-,3.3,0.35,-,0
Cileunca Wanasari,2024-08-13,-,3.0,0.32,-,0
Cileunca Wanasari,2024-08-14,-,3.79,0.32,-,0
Cileunca Wanasari,2024-08-15,-,3.79,0.34,-,0
Cileunca Wanasari,2024-08-16,-,03.03,0.33,-,0
Cileunca Wanasari,2024-08-17,-,3.3,0.32,-,0
Cileunca Wanasari,2024-08-18,-,3.3,0.31,-,0
Cileunca Wanasari,2024-08-19,-,3.3,0.32,-,0
Cileunca Wanasari,2024-08-20,-,3.25,0.33,-,0
Cileunca Wanasari,2024-08-21,-,3.0,0.34,-,0
Cileunca Wanasari,2024-08-22,-,3.0,0.36,-,0
Cileunca Wanasari,2024-08-23,-,3.0,0.31,-,0
Cileunca Wanasari,2024-08-24,-,3.0,0.30,-,0
Cileunca Wanasari,2024-08-25,-,3.0,0.30,-,0
Cileunca Wanasari,2024-08-26,-,3.0,0.33,-,0
Cileunca Wanasari,2024-08-27,-,3.1,0.31,-,0
Cileunca Wanasari,2024-08-28,-,3.3,0.30,-,0
Cileunca Wanasari,2024-08-29,-,2.82,0.30,-,0
Cileunca Wanasari,2024-08-30,-,3.0,0.31,-,0
Cileunca Wanasari,2024-08-31,-,3.3,0.31,-,0
Cileunca Wanasari,2024-09-01,0,3.3,0.31,-,0
Cileunca Wanasari,2024-09-02,-,2.82,0.30,-,0
Cileunca Wanasari,2024-09-03,-,2.82,0.31,-,0
Cileunca Wanasari,2024-09-04,-,3.0,0.32,-,0
Cileunca Wanasari,2024-09-05,-,3.1,0.31,-,0
Cileunca Wanasari,2024-09-06,-,3.0,0.31,-,0
Cileunca Wanasari,2024-09-07,-,3.3,0.29,-,0
Cileunca Wanasari,2024-09-08,-,3.3,0.30,-,0
Cileunca Wanasari,2024-09-09,9,3.3,0.31,-,0
Cileunca Wanasari,2024-09-10,58,3.25,0.31,-,0
Cileunca Wanasari,2024-09-11,-,8,0.34,-,0
Cileunca Wanasari,2024-09-12,-,4.37,0.90,-,0
Cileunca Wanasari,2024-09-13,-,4.3,0.45,-,0
Cileunca Wanasari,2024-09-14,-,4.3,0.39,-,0
Cileunca Wanasari,2024-09-15,-,3.79,0.40,-,0
Cileunca Wanasari,2024-09-16,-,3.79,0.37,-,0
Cileunca Wanasari,2024-09-17,-,3.79,0.35,-,0
Cileunca Wanasari,2024-09-18,-,3.25,0.37,-,0
Cileunca Wanasari,2024-09-19,-,3.25,0.35,-,0
Cileunca Wanasari,2024-09-20,-,03.03,0.31,-,0
Cileunca Wanasari,2024-09-21,-,03.03,0.33,-,0
Cileunca Wanasari,2024-09-22,-,03.03,0.33,-,0
Cileunca Wanasari,2024-09-23,1,03.03,0.34,-,0
Cileunca Wanasari,2024-09-24,6,3.25,0.32,-,0
Cileunca Wanasari,2024-09-25,4,3.79,0.48,-,0
Cileunca Wanasari,2024-09-26,-,04.03,0.38,-,0
Cileunca Wanasari,2024-09-27,-,3.25,0.42,-,0
Cileunca Wanasari,2024-09-28,-,3.55,0.38,-,0
Cileunca Wanasari,2024-09-29,8,03.03,0.37,-,0
Cileunca Wanasari,2024-09-30,-,3.55,0.35,-,0
Cileunca Wanasari,2024-10-01,19,3.25,0.36,-,0
Cileunca Wanasari,2024-10-02,-,3.79,0.34,-,0
Cileunca Wanasari,2024-10-03,-,3.3,0.36,-,0
Cileunca Wanasari,2024-10-04,-,03.03,0.34,-,0
Cileunca Wanasari,2024-10-05,1.5,3.55,0.34,-,0
Cileunca Wanasari,2024-10-06,-,3.25,0.39,-,0
Cileunca Wanasari,2024-10-07,-,3.79,0.41,-,0
Cileunca Wanasari,2024-10-08,-,3.3,0.34,-,0
Cileunca Wanasari,2024-10-09,-,3.3,0.34,-,0
Cileunca Wanasari,2024-10-10,-,3.25 *,0.35,-,0
Cileunca Wanasari,2024-10-11,-,3.25,0.34,-,0
Cileunca Wanasari,2024-10-12,2,3.3,0.35,-,0
Cileunca Wanasari,2024-10-13,-,3.55,0.34,-,0
Cileunca Wanasari,2024-10-14,-,3.3,0.39,-,0
Cileunca Wanasari,2024-10-15,-,3.3,0.33,-,0
Cileunca Wanasari,2024-10-16,-,3.25,0.33,-,0
Cileunca Wanasari,2024-10-17,-,03.03,0.33,-,0
Cileunca Wanasari,2024-10-18,2.5,2.56,0.35,-,0
Cileunca Wanasari,2024-10-19,4,3.25,0.31,-,0
Cileunca Wanasari,2024-10-20,-,3.25,0.37,-,0
Cileunca Wanasari,2024-10-21,-,2.36,0.35,-,0
Cileunca Wanasari,2024-10-22,-,1.94,0.32,-,0
Cileunca Wanasari,2024-10-23,-,2.36,0.33,-,0
Cileunca Wanasari,2024-10-24,-,1.94,0.33,-,0
Cileunca Wanasari,2024-10-25,-,1.94,0.35,-,0
Cileunca Wanasari,2024-10-26,-,1.94,0.40,-,0
Cileunca Wanasari,2024-10-27,12,03.03,0.34,-,0
Cileunca Wanasari,2024-10-28,-,2.36,0.35,-,0
Cileunca Wanasari,2024-10-29,-,1.61,0.56,-,0
Cileunca Wanasari,2024-10-30,-,2.36,0.40,-,0
Cileunca Wanasari,2024-10-31,-,1.41,0.33,-,0
Cileunca Wanasari,2024-11-01,11,3.55,0.35,-,0
Cileunca Wanasari,2024-11-02,17,4.63,0.37,-,0
Cileunca Wanasari,2024-11-03,23.5,5.85,0.61,-,0
Cileunca Wanasari,2024-11-04,5,4.63,0.64,-,0
Cileunca Wanasari,2024-11-05,54,4.63,0.55,-,0
Cileunca Wanasari,2024-11-06,-,6.25,0.49,-,0
Cileunca Wanasari,2024-11-07,4,4.9,0.74,-,0
Cileunca Wanasari,2024-11-08,6.5,4.9,0.51,-,0
Cileunca Wanasari,2024-11-09,33,4.63,0.49,-,0
Cileunca Wanasari,2024-11-10,19,4.9,0.51,-,0
Cileunca Wanasari,2024-11-11,45,5.55,0.53,-,0
Cileunca Wanasari,2024-11-12,3,5.85,0.61,-,0
Cileunca Wanasari,2024-11-13,5,5.27,0.65,-,0
Cileunca Wanasari,2024-11-14,-,4.63,0.57,-,0
Cileunca Wanasari,2024-11-15,-,5.55,0.48,-,0
Cileunca Wanasari,2024-11-16,17,5.85,0.50,-,0
Cileunca Wanasari,2024-11-17,13,5.55,0.75,-,0
Cileunca Wanasari,2024-11-18,3,5.85,0.67,-,0
Cileunca Wanasari,2024-11-19,23,5.27,0.58,-,0
Cileunca Wanasari,2024-11-20,52,7.32,0.71,-,0
Cileunca Wanasari,2024-11-21,35,7.32,0.74,-,0
Cileunca Wanasari,2024-11-22,49,11.04,0.76,-,0
Cileunca Wanasari,2024-11-23,8,6.56,1.12,-,0
Cileunca Wanasari,2024-11-24,65,11.04,0.95,-,0
Cileunca Wanasari,2024-11-25,20,8.47,0.94,-,0
Cileunca Wanasari,2024-11-26,2,09.02,0.81,-,0
Cileunca Wanasari,2024-11-27,4.5,8.83,01.05,-,0
Cileunca Wanasari,2024-11-28,17,8.47,0.91,-,0
Cileunca Wanasari,2024-11-29,-,8,0.88,-,0
Cileunca Wanasari,2024-11-30,-,6.88,0.83,-,0
Cileunca Wanasari,2024-12-01,-,6.88,0.74,-,0
Cileunca Wanasari,2024-12-02,3.5,6.88,0.73,-,0
Cileunca Wanasari,2024-12-03,50,6.88,0.70,-,0
Cileunca Wanasari,2024-12-04,24,8.83,0.71,-,0
Cileunca Wanasari,2024-12-05,37,8.83,01.03,-,0
Cileunca Wanasari,2024-12-06,5,8,0.88,-,0
Cileunca Wanasari,2024-12-07,-,7.65,0.87,-,0
Cileunca Wanasari,2024-12-08,-,8,0.78,-,0
Cileunca Wanasari,2024-12-09,3.5,7.65,0.73,-,0
Cileunca Wanasari,2024-12-10,3,7.32,0.75,-,0
Cileunca Wanasari,2024-12-11,-,7.32,0.74,-,0
Cileunca Wanasari,2024-12-12,2,6.56,0.69,-,0
Cileunca Wanasari,2024-12-13,3,6.56,0.67,-,0
Cileunca Wanasari,2024-12-14,9,6.88,0.66,-,0
Cileunca Wanasari,2024-12-15,2,6.56,0.67,-,0
Cileunca Wanasari,2024-12-16,7,6.25,0.65,-,0
Cileunca Wanasari,2024-12-17,0,5.85,0.63,-,0
Cileunca Wanasari,2024-12-18,35.5,6.56,0.65,-,0
Cileunca Wanasari,2024-12-19,7,5.85,0.71,-,0
Cileunca Wanasari,2024-12-20,7,5.85,0.64,-,0
Cileunca Wanasari,2024-12-21,1,5.85,0.66,-,0
Cileunca Wanasari,2024-12-22,1.5,5.85,0.63,-,0
Cileunca Wanasari,2024-12-23,10,5.55,0.59,-,0
Cileunca Wanasari,2024-12-24,6,5.55,0.69,-,0
Cileunca Wanasari,2024-12-25,38,5.85,0.61,-,0
Cileunca Wanasari,2024-12-26,-,6.56,0.66,-,0
Cileunca Wanasari,2024-12-27,3,5.55,0.67,-,0
Cileunca Wanasari,2024-12-28,5.5,5.55,0.60,-,0
Cileunca Wanasari,2024-12-29,3,5.55,0.63,-,0
Cileunca Wanasari,2024-12-30,-,5.55,0.61,-,0
Cileunca Wanasari,2024-12-31,-,5.85,0.62,-,0
