Kecamatan,Tanggal,Curah Hujan,Debit Air,Muka Air,Tinggi Banjir,Banjir Ya/Tidak
Dayeuhkolot,8/28/2021,0,22.55,2.98,0,0
Dayeuhkolot,8/29/2021,0,21.95,2.93,0,0
Dayeuhkolot,8/30/2021,0,22.53,2.97,0,0
Dayeuhkolot,8/31/2021,0,22.71,2.97,0,0
Dayeuhkolot,9/1/2021,0,21.94,2.9,0,0
Dayeuhkolot,9/2/2021,0,21.78,2.89,0,0
Dayeuhkolot,9/3/2021,0,21.9,2.89,0,0
Dayeuhkolot,9/4/2021,0,21.92,2.89,0,0
Dayeuhkolot,9/5/2021,0,21.91,2.88,0,0
Dayeuhkolot,9/6/2021,0,22.39,2.92,0,0
Dayeuhkolot,9/7/2021,16.5,22.74,2.94,0,0
Dayeuhkolot,9/8/2021,0,24.57,3.07,0,0
Dayeuhkolot,9/9/2021,0,23.06,2.95,0,0
Dayeuhkolot,9/10/2021,0,22.82,2.93,0,0
Dayeuhkolot,9/11/2021,0,22.69,2.91,0,0
Dayeuhkolot,9/12/2021,0,22.58,2.9,0,0
Dayeuhkolot,9/13/2021,0,23.23,2.94,0,0
Dayeuhkolot,9/14/2021,11.5,27.16,3.22,0,0
Dayeuhkolot,9/15/2021,1,28.76,3.31,0,0
Dayeuhkolot,9/16/2021,0,27.67,3.23,0,0
Dayeuhkolot,9/17/2021,0,26.48,3.15,0,0
Dayeuhkolot,9/18/2021,0,25.29,3.06,0,0
Dayeuhkolot,9/19/2021,0,24.62,3.01,0,0
Dayeuhkolot,9/20/2021,0,24.24,2.97,0,0
Dayeuhkolot,9/21/2021,7,24.03,2.96,0,0
Dayeuhkolot,9/22/2021,0,25.42,3.05,0,0
Dayeuhkolot,9/23/2021,0,25.14,3.03,0,0
Dayeuhkolot,9/24/2021,0,25.29,3.03,0,0
Dayeuhkolot,9/25/2021,8.5,28.01,3.22,0,0
Dayeuhkolot,9/26/2021,1.5,29.48,3.3,0,0
Dayeuhkolot,9/27/2021,0,39.05,3.86,0,0
Dayeuhkolot,9/28/2021,0,30.19,3.33,0,0
Dayeuhkolot,9/29/2021,0,27.94,3.18,0,0
Dayeuhkolot,9/30/2021,0,27.05,3.12,0,0
Dayeuhkolot,10/1/2021,0,27.14,3.12,0,0
Dayeuhkolot,10/2/2021,0,25.95,3.03,0,0
Dayeuhkolot,10/3/2021,15,26.24,3.05,0,0
Dayeuhkolot,10/4/2021,1.5,35.6,3.64,0,0
Dayeuhkolot,10/5/2021,0,34.88,3.58,0,0
Dayeuhkolot,10/6/2021,0,30.22,3.29,0,0
Dayeuhkolot,10/7/2021,0,29.65,3.25,0,0
Dayeuhkolot,10/8/2021,16,31.11,3.34,0,0
Dayeuhkolot,10/9/2021,0,29.4,3.22,0,0
Dayeuhkolot,10/10/2021,0,27.97,3.13,0,0
Dayeuhkolot,10/11/2021,0,27.48,3.09,0,0
Dayeuhkolot,10/12/2021,0,31.33,3.34,0,0
Dayeuhkolot,10/13/2021,0,28.89,3.17,0,0
Dayeuhkolot,10/14/2021,5,29.35,3.2,0,0
Dayeuhkolot,10/15/2021,3.5,28.33,3.12,0,0
Dayeuhkolot,10/16/2021,23,31.4,3.31,0,0
Dayeuhkolot,10/17/2021,33,50.74,4.34,0,0
Dayeuhkolot,10/18/2021,8,42.88,3.94,0,0
Dayeuhkolot,10/19/2021,20.5,50.39,4.3,0,0
Dayeuhkolot,10/20/2021,0,47.62,4.14,0,0
Dayeuhkolot,10/21/2021,13.5,35.21,3.51,0,0
Dayeuhkolot,10/22/2021,0,39.24,3.73,0,0
Dayeuhkolot,10/23/2021,0,35.48,3.52,0,0
Dayeuhkolot,10/24/2021,0,32.29,3.32,0,0
Dayeuhkolot,10/25/2021,0,33.41,3.39,0,0
Dayeuhkolot,10/26/2021,13,32.2,3.31,0,0
Dayeuhkolot,10/27/2021,35,34.65,3.45,0,0
Dayeuhkolot,10/28/2021,0,46.03,4.06,0,0
Dayeuhkolot,10/29/2021,11,40.47,3.75,0,0
Dayeuhkolot,10/30/2021,47,44.91,3.99,0,0
Dayeuhkolot,10/31/2021,26.5,48.22,4.14,0,0
Dayeuhkolot,11/1/2021,65.5,63.81,4.82,0,0
Dayeuhkolot,11/2/2021,35.5,70.41,5.03,1,1
Dayeuhkolot,11/3/2021,18,102.78,6.15,0,0
Dayeuhkolot,11/4/2021,21,73.38,5.14,0,0
Dayeuhkolot,11/5/2021,14.5,78.97,5.34,0,0
Dayeuhkolot,11/6/2021,3.5,55.59,4.43,0,0
Dayeuhkolot,11/7/2021,9,57.28,4.51,0,0
Dayeuhkolot,11/8/2021,3,67.91,4.93,0,0
Dayeuhkolot,11/9/2021,46.5,58.07,4.52,0,0
Dayeuhkolot,11/10/2021,4.5,94.57,5.86,0,0
Dayeuhkolot,11/11/2021,0,75.3,5.15,0,0
Dayeuhkolot,11/12/2021,31,62.46,4.64,0,1
Dayeuhkolot,11/13/2021,9,74.25,5.13,0,0
Dayeuhkolot,11/14/2021,23,86.78,5.57,0,0
Dayeuhkolot,11/15/2021,3.5,90.16,5.68,0,0
Dayeuhkolot,11/16/2021,0,83.26,5.43,0,0
Dayeuhkolot,11/17/2021,0,71.58,5.02,0,0
Dayeuhkolot,11/18/2021,0,74.02,5.11,0,0
Dayeuhkolot,11/19/2021,27,84.06,5.44,0,1
Dayeuhkolot,11/20/2021,0,89.12,5.59,0,0
Dayeuhkolot,11/21/2021,0,67.73,4.84,0,0
Dayeuhkolot,11/22/2021,0,55.27,4.33,0,0
Dayeuhkolot,11/23/2021,0,51.92,4.19,0,0
Dayeuhkolot,11/24/2021,4,49.83,4.08,0,0
Dayeuhkolot,11/25/2021,83,64.87,4.73,0,1
Dayeuhkolot,11/26/2021,0,90.78,5.65,0,0
Dayeuhkolot,11/27/2021,56.5,89.53,5.58,0,0
Dayeuhkolot,11/28/2021,0,118.28,6.44,0,0
Dayeuhkolot,11/29/2021,50,89.88,5.57,0,0
Dayeuhkolot,11/30/2021,14.5,73.72,4.99,0,0
Dayeuhkolot,12/1/2021,0,90.54,5.6,0,0
Dayeuhkolot,12/2/2021,3,89.09,5.55,0,0
Dayeuhkolot,12/3/2021,3.5,86.4,5.45,0,0
Dayeuhkolot,12/4/2021,0,78.55,5.18,0,0
Dayeuhkolot,12/5/2021,0,72.08,4.93,0,0
Dayeuhkolot,12/6/2021,7.5,61.33,4.51,0,0
Dayeuhkolot,12/7/2021,0,61.55,4.52,0,0
Dayeuhkolot,12/8/2021,0,56.41,4.3,0,0
Dayeuhkolot,12/9/2021,0,51.5,4.08,0,0
Dayeuhkolot,12/10/2021,24.5,57.25,4.33,0,0
Dayeuhkolot,12/11/2021,8.5,83.78,5.34,0,0
Dayeuhkolot,12/12/2021,7,75.02,5,0,0
Dayeuhkolot,12/13/2021,8,82.81,5.28,0,0
Dayeuhkolot,12/14/2021,0,66.39,4.66,0,0
Dayeuhkolot,12/15/2021,4,65.44,4.64,0,0
Dayeuhkolot,12/16/2021,40,70.04,4.81,0,0
Dayeuhkolot,12/17/2021,16,78.36,5.11,0,0
Dayeuhkolot,12/18/2021,1,73.81,4.93,0,0
Dayeuhkolot,12/19/2021,0,63.97,4.57,0,0
Dayeuhkolot,12/20/2021,0,67.39,4.7,0,0
Dayeuhkolot,12/21/2021,6.5,64.01,4.57,0,0
Dayeuhkolot,12/22/2021,38.5,59.55,4.38,0,0
Dayeuhkolot,12/23/2021,3,96.85,5.74,0,0
Dayeuhkolot,12/24/2021,14.5,94.26,5.62,0,0
Dayeuhkolot,12/25/2021,2,88.1,5.44,0,0
Dayeuhkolot,12/26/2021,0,86.95,5.4,0,0
Dayeuhkolot,12/27/2021,2.5,72.18,4.88,0,0
Dayeuhkolot,12/28/2021,0,70.61,4.83,0,0
Dayeuhkolot,12/29/2021,4.5,74.21,4.96,0,0
Dayeuhkolot,12/30/2021,0,81.18,5.21,0,0
Dayeuhkolot,12/31/2021,6,75.08,4.99,0,0
Dayeuhkolot,1/1/2022,0,74.31,4.58,0,0
Dayeuhkolot,1/2/2022,0,64.27,4.2,0,0
Dayeuhkolot,1/3/2022,0,59.11,4,0,0
Dayeuhkolot,1/4/2022,0,56.39,3.88,0,0
Dayeuhkolot,1/5/2022,2.5,54.97,3.82,0,0
Dayeuhkolot,1/6/2022,35,65.33,4.26,0,0
Dayeuhkolot,1/7/2022,11,70.3,4.44,0,0
Dayeuhkolot,1/8/2022,0,85.1,4.96,0,0
Dayeuhkolot,1/9/2022,49.5,75.26,4.62,0,0
Dayeuhkolot,1/10/2022,4,66.85,4.3,0,0
Dayeuhkolot,1/11/2022,9.5,63.75,4.19,0,0
Dayeuhkolot,1/12/2022,0,65.83,4.27,0,0
Dayeuhkolot,1/13/2022,0,61.73,4.1,0,0
Dayeuhkolot,1/14/2022,5,59.86,4.03,0,0
Dayeuhkolot,1/15/2022,2,63.36,4.17,0,0
Dayeuhkolot,1/16/2022,0,62.39,4.13,0,0
Dayeuhkolot,1/17/2022,0,57.57,3.93,0,0
Dayeuhkolot,1/18/2022,0,65.25,4.25,0,0
Dayeuhkolot,1/19/2022,1,62.03,4.12,0,0
Dayeuhkolot,1/20/2022,0,61.43,4.09,0,0
Dayeuhkolot,1/21/2022,0,55.08,3.82,0,0
Dayeuhkolot,1/22/2022,0,53.12,3.74,0,0
Dayeuhkolot,1/23/2022,0,51.66,3.67,0,0
Dayeuhkolot,1/24/2022,22,54.36,3.8,0,0
Dayeuhkolot,1/25/2022,0,53.87,3.77,0,0
Dayeuhkolot,1/26/2022,0,54.33,3.79,0,0
Dayeuhkolot,1/27/2022,0,52.85,3.73,0,0
Dayeuhkolot,1/28/2022,0,76.5,4.58,0,0
Dayeuhkolot,1/29/2022,0,53.92,3.69,0,0
Dayeuhkolot,1/30/2022,1.5,47.46,3.48,0,0
Dayeuhkolot,1/31/2022,4,53.96,3.78,0,0
Dayeuhkolot,2/1/2022,0,56.65,3.9,0,0
Dayeuhkolot,2/2/2022,0,61,4.08,0,0
Dayeuhkolot,2/3/2022,15,63.6,4.18,0,0
Dayeuhkolot,2/4/2022,5,67.2,4.33,0,0
Dayeuhkolot,2/5/2022,6.5,70.5,4.45,0,0
Dayeuhkolot,2/6/2022,1.5,64.18,4.2,0,0
Dayeuhkolot,2/7/2022,2,59.89,4.03,0,0
Dayeuhkolot,2/8/2022,0,58.49,3.97,0,0
Dayeuhkolot,2/9/2022,23.5,57.68,3.94,0,0
Dayeuhkolot,2/10/2022,0,73.83,4.58,0,0
Dayeuhkolot,2/11/2022,0,59.83,4.02,0,0
Dayeuhkolot,2/12/2022,0,54.8,3.81,0,0
Dayeuhkolot,2/13/2022,0,53.16,3.74,0,0
Dayeuhkolot,2/14/2022,43,55.23,3.84,0,0
Dayeuhkolot,2/15/2022,0,68.69,4.38,0,0
Dayeuhkolot,2/16/2022,37,62.31,4.13,0,0
Dayeuhkolot,2/17/2022,4,74.57,4.6,0,0
Dayeuhkolot,2/18/2022,3.5,84.18,4.94,0,0
Dayeuhkolot,2/19/2022,12.5,80.78,4.81,0,0
Dayeuhkolot,2/20/2022,0,69.56,4.4,0,0
Dayeuhkolot,2/21/2022,3,65.2,4.24,0,0
Dayeuhkolot,2/22/2022,0,61.29,4.09,0,0
Dayeuhkolot,2/23/2022,0,58.69,3.98,0,0
Dayeuhkolot,2/24/2022,0,57.88,3.95,0,0
Dayeuhkolot,2/25/2022,0,54.4,3.8,0,0
Dayeuhkolot,2/26/2022,0,53.88,3.77,0,0
Dayeuhkolot,2/27/2022,0,55.05,3.83,0,0
Dayeuhkolot,2/28/2022,0,54.44,3.8,0,0
Dayeuhkolot,3/1/2022,0,53.41,3.75,0,0
Dayeuhkolot,3/2/2022,0,51.98,3.69,0,0
Dayeuhkolot,3/3/2022,0,50.26,3.61,0,0
Dayeuhkolot,3/4/2022,9,50.2,3.61,0,0
Dayeuhkolot,3/5/2022,37.5,55.6,3.85,0,0
Dayeuhkolot,3/6/2022,8.5,67.09,4.32,0,0
Dayeuhkolot,3/7/2022,9.5,69.68,4.42,0,0
Dayeuhkolot,3/8/2022,15,92.7,5.23,0,0
Dayeuhkolot,3/9/2022,0,81.26,4.81,0,0
Dayeuhkolot,3/10/2022,19,73.22,4.55,0,0
Dayeuhkolot,3/11/2022,8.8,102.38,5.52,0,0
Dayeuhkolot,3/12/2022,6,81.42,4.82,0,0
Dayeuhkolot,3/13/2022,23,73.2,4.55,0,1
Dayeuhkolot,3/14/2022,21.5,110.08,5.69,0,0
Dayeuhkolot,3/15/2022,0,138.13,6.45,0,0
Dayeuhkolot,3/16/2022,0,109.09,5.67,0,0
Dayeuhkolot,3/17/2022,0,85.77,4.96,0,0
Dayeuhkolot,3/18/2022,0,72.7,4.52,0,0
Dayeuhkolot,3/19/2022,0,75.94,4.66,0,0
Dayeuhkolot,3/20/2022,0,78.44,4.73,0,0
Dayeuhkolot,3/21/2022,0,73.48,4.55,0,0
Dayeuhkolot,3/22/2022,0,66.56,4.29,0,0
Dayeuhkolot,3/23/2022,0,49.27,3.51,0,0
Dayeuhkolot,3/24/2022,0,57.57,3.95,0,0
Dayeuhkolot,3/25/2022,0,58.1,3.96,0,0
Dayeuhkolot,3/26/2022,0,63.13,4.17,0,0
Dayeuhkolot,3/27/2022,11.5,59.45,4.01,0,0
Dayeuhkolot,3/28/2022,0,83.29,4.91,0,0
Dayeuhkolot,3/29/2022,0,83.55,4.87,0,0
Dayeuhkolot,3/30/2022,1,66.21,4.27,0,0
Dayeuhkolot,3/31/2022,15.5,64.62,4.22,0,0
Dayeuhkolot,4/1/2022,0,96.57,5.35,0,0
Dayeuhkolot,4/2/2022,5,63.79,4.13,0,0
Dayeuhkolot,4/3/2022,11.5,64.04,4.21,0,0
Dayeuhkolot,4/4/2022,6,101.8,5.51,0,0
Dayeuhkolot,4/5/2022,3,98.23,5.39,0,0
Dayeuhkolot,4/6/2022,1,92.11,5.19,0,0
Dayeuhkolot,4/7/2022,0,87.77,5.05,0,0
Dayeuhkolot,4/8/2022,30,86.26,5.01,0,0
Dayeuhkolot,4/9/2022,3,82.32,4.86,0,0
Dayeuhkolot,4/10/2022,4,77.92,4.71,0,0
Dayeuhkolot,4/11/2022,7.5,81.37,4.83,0,0
Dayeuhkolot,4/12/2022,7,99.99,5.44,0,0
Dayeuhkolot,4/13/2022,10,80.82,4.8,0,0
Dayeuhkolot,4/14/2022,3.5,72.52,4.52,0,0
Dayeuhkolot,4/15/2022,106.5,71.82,4.5,0,1
Dayeuhkolot,4/16/2022,3.5,117.48,5.96,1,1
Dayeuhkolot,4/17/2022,1.5,87.69,5.03,0,0
Dayeuhkolot,4/18/2022,65.5,80.26,4.79,0,0
Dayeuhkolot,4/19/2022,10,154.97,6.9,1,1
Dayeuhkolot,4/20/2022,0,141.88,6.57,0,0
Dayeuhkolot,4/21/2022,0,124.09,6.11,0,1
Dayeuhkolot,4/22/2022,0.5,114.17,5.85,0,1
Dayeuhkolot,4/23/2022,42,117.58,5.92,0,1
Dayeuhkolot,4/24/2022,27,165.93,7.14,0,0
Dayeuhkolot,4/25/2022,3.5,124.97,6.12,0,0
Dayeuhkolot,4/26/2022,0,116.98,5.92,0,0
Dayeuhkolot,4/27/2022,0,97.69,5.36,0,0
Dayeuhkolot,4/28/2022,0,88.13,5.06,0,0
Dayeuhkolot,4/29/2022,10.5,74.1,4.57,0,0
Dayeuhkolot,4/30/2022,41,71.57,4.49,0,0
Dayeuhkolot,5/1/2022,15.5,88.29,5.07,0,0
Dayeuhkolot,5/2/2022,14.5,83.03,4.89,0,0
Dayeuhkolot,5/3/2022,0,100.79,5.46,0,0
Dayeuhkolot,5/4/2022,0,74.26,4.58,0,0
Dayeuhkolot,5/5/2022,0,72.32,4.51,0,0
Dayeuhkolot,5/6/2022,7.5,66.32,4.29,0,0
Dayeuhkolot,5/7/2022,11,67.93,4.36,0,0
Dayeuhkolot,5/8/2022,12,84.93,4.97,0,0
Dayeuhkolot,5/9/2022,12,76.08,4.64,0,0
Dayeuhkolot,5/10/2022,0,74.8,4.59,0,0
Dayeuhkolot,5/11/2022,0,80.19,4.81,0,0
Dayeuhkolot,5/12/2022,0,90.16,5.14,0,0
Dayeuhkolot,5/13/2022,0,77.82,4.7,0,0
Dayeuhkolot,5/14/2022,0,70.99,4.47,0,0
Dayeuhkolot,5/15/2022,6.5,68.43,4.37,0,0
Dayeuhkolot,5/16/2022,5,73.34,4.56,0,0
Dayeuhkolot,5/17/2022,65.5,72.76,4.54,0.4,ya
Dayeuhkolot,5/18/2022,45.5,75.82,4.64,0,0
Dayeuhkolot,5/19/2022,0,69.92,4.43,0,0
Dayeuhkolot,5/20/2022,0,65.19,4.24,0,0
Dayeuhkolot,5/21/2022,0,62.79,4.15,0,0
Dayeuhkolot,5/22/2022,0,67.11,4.32,0,0
Dayeuhkolot,5/23/2022,0,62.07,4.12,0,0
Dayeuhkolot,5/24/2022,3,60.21,4.04,0,0
Dayeuhkolot,5/25/2022,19,65.5,4.26,0,0
Dayeuhkolot,5/26/2022,0,61.88,4.1,0,0
Dayeuhkolot,5/27/2022,3,59.55,4.02,0,0
Dayeuhkolot,5/28/2022,3.5,63.14,4.17,0,0
Dayeuhkolot,5/29/2022,0,63.97,4.2,0,0
Dayeuhkolot,5/30/2022,0,59.9,4.03,0,0
Dayeuhkolot,5/31/2022,3,62.73,4.15,0,0
Dayeuhkolot,6/1/2022,0,81.48,4.81,0,0
Dayeuhkolot,6/2/2022,57,82.92,4.9,0,0
Dayeuhkolot,6/3/2022,0,83.24,4.88,0,0
Dayeuhkolot,6/4/2022,1.5,65.89,4.26,0,0
Dayeuhkolot,6/5/2022,33,65.61,4.26,0,0
Dayeuhkolot,6/6/2022,15,81.06,4.83,0,0
Dayeuhkolot,6/7/2022,0,90.39,5.13,0,0
Dayeuhkolot,6/8/2022,0,68.7,4.37,0,0
Dayeuhkolot,6/9/2022,0,64.11,4.2,0,0
Dayeuhkolot,6/10/2022,0,63.84,4.19,0,0
Dayeuhkolot,6/11/2022,12,63.16,4.17,0,0
Dayeuhkolot,6/12/2022,18,79.39,4.78,0,0
Dayeuhkolot,6/13/2022,5.5,71.29,4.46,0,0
Dayeuhkolot,6/14/2022,0,64.99,4.23,0,0
Dayeuhkolot,6/15/2022,13,63.14,4.17,0,0
Dayeuhkolot,6/16/2022,3,64.96,4.24,0,0
Dayeuhkolot,6/17/2022,0,64.41,4.21,0,0
Dayeuhkolot,6/18/2022,1,61.65,4.1,0,0
Dayeuhkolot,6/19/2022,0,64.14,4.2,0,0
Dayeuhkolot,6/20/2022,0,65.72,4.27,0,0
Dayeuhkolot,6/21/2022,0,62.55,4.14,0,0
Dayeuhkolot,6/22/2022,0,58.41,3.97,0,0
Dayeuhkolot,6/23/2022,0,57.94,3.95,0,0
Dayeuhkolot,6/24/2022,0,58.97,3.99,0,0
Dayeuhkolot,6/25/2022,0,62.1,4.12,0,0
Dayeuhkolot,6/26/2022,3,62.95,4.16,0,0
Dayeuhkolot,6/27/2022,20.5,73.82,4.57,0,0
Dayeuhkolot,6/28/2022,0,88.89,5.09,0,0
Dayeuhkolot,6/29/2022,0,66.12,4.26,0,0
Dayeuhkolot,6/30/2022,0,59.28,4,0,0
Dayeuhkolot,7/1/2022,0,54.75,3.81,0,0
Dayeuhkolot,7/2/2022,0,51.98,3.68,0,0
Dayeuhkolot,7/3/2022,0,51.49,3.67,0,0
Dayeuhkolot,7/4/2022,0,51.56,3.67,0,0
Dayeuhkolot,7/5/2022,0,50.82,3.64,0,0
Dayeuhkolot,7/6/2022,3,57.21,3.92,0,0
Dayeuhkolot,7/7/2022,0,62.28,4.13,0,0
Dayeuhkolot,7/8/2022,0,55.97,3.86,0,0
Dayeuhkolot,7/9/2022,0,51.77,3.67,0,0
Dayeuhkolot,7/10/2022,0,51.13,3.65,0,0
Dayeuhkolot,7/11/2022,0,49.78,3.59,0,0
Dayeuhkolot,7/12/2022,0,49.99,3.6,0,0
Dayeuhkolot,7/13/2022,5,50.49,3.62,0,0
Dayeuhkolot,7/14/2022,32,57.78,3.95,0,0
Dayeuhkolot,7/15/2022,32,76.2,4.66,0,0
Dayeuhkolot,7/16/2022,4.5,120.79,6.05,0.7,1
Dayeuhkolot,7/17/2022,0,92.17,5.16,0,0
Dayeuhkolot,7/18/2022,0,70.8,4.45,0,0
Dayeuhkolot,7/19/2022,0,61.18,4.08,0,0
Dayeuhkolot,7/20/2022,0,56.69,3.89,0,0
Dayeuhkolot,7/21/2022,0,53.85,3.77,0,0
Dayeuhkolot,7/22/2022,0,51.47,3.66,0,0
Dayeuhkolot,7/23/2022,0,51.68,3.67,0,0
Dayeuhkolot,7/24/2022,0,50.94,3.64,0,0
Dayeuhkolot,7/25/2022,0,49.48,3.57,0,0
Dayeuhkolot,7/26/2022,0,48.59,3.53,0,0
Dayeuhkolot,7/27/2022,0,47.91,3.49,0,0
Dayeuhkolot,7/28/2022,0,46.59,3.43,0,0
Dayeuhkolot,7/29/2022,0,47.82,3.5,0,0
Dayeuhkolot,7/30/2022,0,46.86,3.44,0,0
Dayeuhkolot,7/31/2022,0,45.71,3.39,0,0
Dayeuhkolot,8/1/2022,0,44.31,3.32,0,0
Dayeuhkolot,8/2/2022,0,44.79,3.35,0,0
Dayeuhkolot,8/3/2022,0,44.02,3.31,0,0
Dayeuhkolot,8/4/2022,0,44.6,3.34,0,0
Dayeuhkolot,8/5/2022,0,43.69,3.29,0,0
Dayeuhkolot,8/6/2022,0,43.84,3.3,0,0
Dayeuhkolot,8/7/2022,0,43.89,3.3,0,0
Dayeuhkolot,8/8/2022,0,43.6,3.29,0,0
Dayeuhkolot,8/9/2022,0,43.27,3.27,0,0
Dayeuhkolot,8/10/2022,2,43.87,3.3,0,0
Dayeuhkolot,8/11/2022,0,44.93,3.35,0,0
Dayeuhkolot,8/12/2022,3,53.36,3.76,0,0
Dayeuhkolot,8/13/2022,42,62.51,4.14,0,0
Dayeuhkolot,8/14/2022,1,55.92,3.85,0,0
Dayeuhkolot,8/15/2022,3,51.53,3.67,0,0
Dayeuhkolot,8/16/2022,14,53.84,3.77,0,0
Dayeuhkolot,8/17/2022,0,54.12,3.78,0,0
Dayeuhkolot,8/18/2022,0,50.26,3.6,0,0
Dayeuhkolot,8/19/2022,0,47.9,3.5,0,0
Dayeuhkolot,8/20/2022,0,45.8,3.39,0,0
Dayeuhkolot,8/21/2022,0,44.73,3.34,0,0
Dayeuhkolot,8/22/2022,0,45.59,3.39,0,0
Dayeuhkolot,8/23/2022,0,43.92,3.3,0,0
Dayeuhkolot,8/24/2022,0,44.13,3.31,0,0
Dayeuhkolot,8/25/2022,0,43.17,3.26,0,0
Dayeuhkolot,8/26/2022,0,43.35,3.27,0,0
Dayeuhkolot,8/27/2022,0,43.11,3.26,0,0
Dayeuhkolot,8/28/2022,0,41.89,3.2,0,0
Dayeuhkolot,8/29/2022,7,41.9,3.2,0,0
Dayeuhkolot,8/30/2022,13,42.99,3.25,0,0
Dayeuhkolot,8/31/2022,0,43.82,3.3,0,0
Dayeuhkolot,9/1/2022,0,42.21,3.22,0,0
Dayeuhkolot,9/2/2022,0,43.5,3.28,0,0
Dayeuhkolot,9/3/2022,25.5,46.66,3.44,0,0
Dayeuhkolot,9/4/2022,9,50.05,3.59,0,0
Dayeuhkolot,9/5/2022,1,48.42,3.52,0,0
Dayeuhkolot,9/6/2022,1,46.59,3.43,0,0
Dayeuhkolot,9/7/2022,4.5,49.87,3.59,0,0
Dayeuhkolot,9/8/2022,0.5,73.96,4.58,0,0
Dayeuhkolot,9/9/2022,33,62.28,4.13,0,0
Dayeuhkolot,9/10/2022,14.5,71.91,4.51,0,0
Dayeuhkolot,9/11/2022,7,91.7,5.19,0,0
Dayeuhkolot,9/12/2022,3.5,82.04,4.85,0,0
Dayeuhkolot,9/13/2022,0,65.95,4.26,0,0
Dayeuhkolot,9/14/2022,0,58.64,3.98,0,0
Dayeuhkolot,9/15/2022,0,52,3.68,0,0
Dayeuhkolot,9/16/2022,5.5,50.95,3.64,0,0
Dayeuhkolot,9/17/2022,3,53.08,3.74,0,0
Dayeuhkolot,9/18/2022,0,50.05,3.6,0,0
Dayeuhkolot,9/19/2022,0,46.19,3.41,0,0
Dayeuhkolot,9/20/2022,0,45.23,3.37,0,0
Dayeuhkolot,9/21/2022,0,46.74,3.44,0,0
Dayeuhkolot,9/22/2022,2,45.99,3.4,0,0
Dayeuhkolot,9/23/2022,0,53.14,3.74,0,0
Dayeuhkolot,9/24/2022,0,48.99,3.55,0,0
Dayeuhkolot,9/25/2022,0,46.42,3.43,0,0
Dayeuhkolot,9/26/2022,0,45.13,3.36,0,0
Dayeuhkolot,9/27/2022,0,44.13,3.31,0,0
Dayeuhkolot,9/28/2022,0,43.18,3.26,0,0
Dayeuhkolot,9/29/2022,0,42.42,3.23,0,0
Dayeuhkolot,9/30/2022,0,43.55,3.29,0,0
Dayeuhkolot,10/1/2022,0,44.59,3.34,0,0
Dayeuhkolot,10/2/2022,13.5,46.67,3.44,0,0
Dayeuhkolot,10/3/2022,26.5,51.88,3.68,0,0
Dayeuhkolot,10/4/2022,2,103.96,5.59,0,0
Dayeuhkolot,10/5/2022,1,97.87,5.36,0,0
Dayeuhkolot,10/6/2022,35.5,82.27,4.86,0,0
Dayeuhkolot,10/7/2022,10.5,102.28,5.52,0.8,1
Dayeuhkolot,10/8/2022,28,109.29,5.7,0,0
Dayeuhkolot,10/9/2022,4,112.26,5.79,0,0
Dayeuhkolot,10/10/2022,0,90.46,5.13,0,0
Dayeuhkolot,10/11/2022,0,72.82,4.53,0,0
Dayeuhkolot,10/12/2022,0,68.42,4.37,0,0
Dayeuhkolot,10/13/2022,22.5,66.66,4.3,0,0
Dayeuhkolot,10/14/2022,14,92.8,5.22,0,0
Dayeuhkolot,10/15/2022,31.5,81.54,4.84,0,0
Dayeuhkolot,10/16/2022,0,69.21,4.37,0,0
Dayeuhkolot,10/17/2022,0,65.25,4.22,0,0
Dayeuhkolot,10/18/2022,31.5,71.13,4.44,0,0
Dayeuhkolot,10/19/2022,8.5,91.72,5.17,0,0
Dayeuhkolot,10/20/2022,9.5,89.65,5.12,0,0
Dayeuhkolot,10/21/2022,12,100.72,5.47,0,0
Dayeuhkolot,10/22/2022,54,108.93,5.71,0.5,1
Dayeuhkolot,10/23/2022,0,150.65,6.8,0,1
Dayeuhkolot,10/24/2022,3,118.77,5.95,0,0
Dayeuhkolot,10/25/2022,8.5,98.11,5.37,0,0
Dayeuhkolot,10/26/2022,0,101.04,5.47,0,0
Dayeuhkolot,10/27/2022,0,81.7,4.84,0,0
Dayeuhkolot,10/28/2022,0,71.47,4.48,0,0
Dayeuhkolot,10/29/2022,0,65.09,4.24,0,0
Dayeuhkolot,10/30/2022,0,61.21,4.08,0,0
Dayeuhkolot,10/31/2022,0,57.96,3.95,0,0
Dayeuhkolot,11/1/2022,42,60.66,4.06,0,0
Dayeuhkolot,11/2/2022,1.5,85.34,4.99,0,0
Dayeuhkolot,11/3/2022,12.5,80.51,4.8,0,0
Dayeuhkolot,11/4/2022,18,75.24,4.61,0,0
Dayeuhkolot,11/5/2022,6,89.33,5.12,0,0
Dayeuhkolot,11/6/2022,7,88.33,5.07,0,0
Dayeuhkolot,11/7/2022,23.5,91.28,5.17,0,0
Dayeuhkolot,11/8/2022,0,88.73,5.08,0,0
Dayeuhkolot,11/9/2022,0,81.49,4.84,0,0
Dayeuhkolot,11/10/2022,24.5,84.33,4.95,0,0
Dayeuhkolot,11/11/2022,4,86.38,5,0,0
Dayeuhkolot,11/12/2022,3,111.54,5.8,0,0
Dayeuhkolot,11/13/2022,6,109.21,5.7,0,0
Dayeuhkolot,11/14/2022,7.5,109.5,5.72,0,0
