Kecamatan,Tanggal,Curah Hujan,Debit Air,Muka Air,Tinggi Banjir,Banjir Ya/Tidak
Cisanti,2020-04-22,4.5,5.67,0.38,-,0
Cisanti,2020-04-23,-,5.7,0.38,-,0
Cisanti,2020-04-24,-,5.56,0.37,-,0
Cisanti,2020-04-25,0,5.39,0.36,-,0
Cisanti,2020-04-26,-,5.15,0.34,-,0
Cisanti,2020-04-27,-,5.49,0.37,-,0
Cisanti,2020-04-28,8.5,5.99,0.41,-,0
Cisanti,2020-04-29,56.5,5.91,0.4,-,0
Cisanti,2020-04-30,3.5,5.89,0.4,-,0
Cisanti,2020-05-01,-,5.43,0.36,-,0
Cisanti,2020-05-02,-,5.39,0.36,-,0
Cisanti,2020-05-03,-8,5.29,0.35,-,0
Cisanti,2020-05-04,0,5.43,0.37,-,0
Cisanti,2020-05-05,3.7,5.23,0.35,-,0
Cisanti,2020-05-06,-50,5.0,0.34,-,0
Cisanti,2020-05-07,0,5.25,0.35,-,0
Cisanti,2020-05-08,-,5.13,0.34,-,0
Cisanti,2020-05-09,-,4.83,0.32,-,0
Cisanti,2020-05-10,-,5.18,0.35,-,0
Cisanti,2020-05-11,30,5.74,0.4,-,0
Cisanti,2020-05-12,1.5,5.51,0.38,-,0
Cisanti,2020-05-13,53.4,05.08,0.34,-,0
Cisanti,2020-05-14,-,05.01,0.34,-,0
Cisanti,2020-05-15,-,5,0.34,-,0
Cisanti,2020-05-16,-,4.86,0.32,-,0
Cisanti,2020-05-17,- 37.7,05.08,0.35,-,0
Cisanti,2020-05-18,36,5.21,0.36,-,0
Cisanti,2020-05-19,3.1,5.58,0.39,-,0
Cisanti,2020-05-20,-,5.33,0.37,-,0
Cisanti,2020-05-21,3.5,5.99,0.45,-,0
Cisanti,2020-05-22,-,4.98,0.34,-,0
Cisanti,2020-05-23,-,5.0,0.35,-,0
Cisanti,2020-05-24,-,5.36,0.37,-,0
Cisanti,2020-05-25,2.9,5.33,0.37,-,0
Cisanti,2020-05-26,16.7,5.35,0.38,-,0
Cisanti,2020-05-27,-,6.13,0.46,-,0
Cisanti,2020-05-28,9.7,5.41,0.38,-,0
Cisanti,2020-05-29,-42,5.49,0.4,-,0
Cisanti,2020-05-30,7.4,5.15,0.36,-,0
Cisanti,2020-05-31,-,5.24,0.37,-,0
Cisanti,2020-06-01,2,5.66,0.41,-,0
Cisanti,2020-06-02,-,5.16,0.36,-,0
Cisanti,2020-06-03,-27,4.91,0.34,-,0
Cisanti,2020-06-04,-,4.64,0.32,-,0
Cisanti,2020-06-05,-,4.52,0.32,-,0
Cisanti,2020-06-06,2.3,4.77,0.33,-,0
Cisanti,2020-06-07,-,4.48,0.31,-,0
Cisanti,2020-06-08,-,4.59,0.32,-,0
Cisanti,2020-06-09,-,4.57,0.32,-,0
Cisanti,2020-06-10,-,4.9,0.35,-,0
Cisanti,2020-06-11,2,4.42,0.31,-,0
Cisanti,2020-06-12,-,4.73,0.33,-,0
Cisanti,2020-06-13,-,4.58,0.33,-,0
Cisanti,2020-06-14,-,4.32,0.31,-,0
