Kecamatan,Tanggal,Curah Hujan,Debit Air,Muka Air,Tinggi Banjir,Banjir Ya/Tidak
Kertasari,2022-11-08,10.5,5.82,1.27,-,0
Kertasari,2022-11-09,20,5.88,1.25,-,0
Kertasari,2022-11-10,14.5,5.94,1.28,-,0
Kertasari,2022-11-11,3,06.01,1.24,-,0
Kertasari,2022-11-12,-,06.07,1.29,-,0
Kertasari,2022-11-13,66,6.13,1.44,-,0
Kertasari,2022-11-14,3,6.19,1.38,-,0
Kertasari,2022-11-15,-,6.25,1.33,-,0
Kertasari,2022-11-16,-,6.31,1.25,-,0
Kertasari,2022-11-17,-,6.37,1.22,-,0
Kertasari,2022-11-18,17,6.43,1.15,-,0
Kertasari,2022-11-19,-,6.49,1.19,-,0
Kertasari,2022-11-20,-,6.55,1.11,-,0
Kertasari,2022-11-21,14,6.62,1.13,-,0
Kertasari,2022-11-22,2,6.68,1.13,-,0
Kertasari,2022-11-23,3,6.74,1.19,-,0
Kertasari,2022-11-24,27,6.8,1.62,-,0
Kertasari,2022-11-25,8,6.86,1.3,-,0
Kertasari,2022-11-26,33,6.92,1.45,-,0
Kertasari,2022-11-27,10,6.98,1.43,-,0
Kertasari,2022-11-28,6,07.04,1.35,-,0
Kertasari,2022-11-29,4,7.1,1.87,-,0
Kertasari,2022-11-30,8,7.16,1.43,-,0
Kertasari,2022-12-01,7.5,6.6,1.24,-,0
Kertasari,2022-12-02,8,19.91,2.41,-,0
Kertasari,2022-12-03,61,15.6,2,-,0
Kertasari,2022-12-04,14,14.33,2.18,-,0
Kertasari,2022-12-05,13.5,14,1.79,-,0
Kertasari,2022-12-06,6,12.97,1.61,-,0
Kertasari,2022-12-07,16,13.64,1.69,-,0
Kertasari,2022-12-08,39,14.86 *,1.79,0.5,1
Kertasari,2022-12-09,3.5,13.07,1.63,-,0
Kertasari,2022-12-10,-,11.89,1.5,-,0
Kertasari,2022-12-11,2,11.27,1.47,-,0
Kertasari,2022-12-12,14,10.47,1.54,-,0
Kertasari,2022-12-13,-,9.66,1.52,-,0
Kertasari,2022-12-14,21.5,12.7,1.96,-,0
Kertasari,2022-12-15,12,13.9,1.78,-,0
Kertasari,2022-12-16,14.5,10.36,1.48,-,0
Kertasari,2022-12-17,5.5,10.74,1.95,-,0
Kertasari,2022-12-18,-,10.5,1.71,-,0
Kertasari,2022-12-19,-,7.63,1.41,-,0
Kertasari,2022-12-20,4,6.74,1.34,-,0
Kertasari,2022-12-21,5,6.74,1.34,-,0
Kertasari,2022-12-22,20,6.45,1.3,-,0
Kertasari,2022-12-23,12.5,7.81,1.34,-,0
Kertasari,2022-12-24,4,6.33,1.29,-,0
Kertasari,2022-12-25,6,6.61,1.34,-,0
Kertasari,2022-12-26,23.5,7.15,1.34,-,0
Kertasari,2022-12-27,-,8.74,1.39,-,0
Kertasari,2022-12-28,15,6.49,1.26,-,0
Kertasari,2022-12-29,5,5.97,1.31,-,0
Kertasari,2022-12-30,1,6.58,1.32,-,0
Kertasari,2022-12-31,11,7.53,1.32,-,0
Kertasari,2023-01-01,2,7.29,0.23,-,0
Kertasari,2023-01-02,1,6.75,0.21,-,0
Kertasari,2023-01-03,-,07.02,0.22,-,0
Kertasari,2023-01-04,6.5,6.7,0.21,-,0
Kertasari,2023-01-05,7,6.79,0.21,-,0
Kertasari,2023-01-06,-,7.61,0.25,-,0
Kertasari,2023-01-07,-,7.38,0.24,-,0
Kertasari,2023-01-08,-,9.6,0.32,-,0
Kertasari,2023-01-09,1,8.48,0.28,-,0
Kertasari,2023-01-10,-,7.68,0.25,-,0
Kertasari,2023-01-11,4,7.96,0.26,-,0
Kertasari,2023-01-12,-,6.96,0.22,-,0
Kertasari,2023-01-13,-,6.16,0.19,-,0
Kertasari,2023-01-14,-,6.58,0.2,-,0
Kertasari,2023-01-15,3,6.63,0.21,-,0
Kertasari,2023-01-16,18,5.86,0.17,-,0
Kertasari,2023-01-17,17,7.84,0.25,-,0
Kertasari,2023-01-18,-,7.68,0.25,-,0
Kertasari,2023-01-19,4,7.63,0.25,-,0
Kertasari,2023-01-20,7,8.0,0.26,-,0
Kertasari,2023-01-21,15,9.37,0.31,-,0
Kertasari,2023-01-22,5,8.81,0.29,-,0
Kertasari,2023-01-23,-,7.19,0.23,-,0
Kertasari,2023-01-24,-,6.8,0.21,-,0
Kertasari,2023-01-25,9,8.58,0.28,-,0
Kertasari,2023-01-26,11,6.95,0.22,-,0
Kertasari,2023-01-27,2,06.02,0.18,-,0
Kertasari,2023-01-28,1.5,6.39,0.2,-,0
Kertasari,2023-01-29,-,6.29,0.19,-,0
Kertasari,2023-01-30,-,6.21,0.19,-,0
Kertasari,2023-01-31,10.5,6.24,0.19,-,0
Kertasari,2023-02-01,10,6.3,0.2,-,0
Kertasari,2023-02-02,6.5,6.37,0.2,-,0
Kertasari,2023-02-03,1,5.92,0.17,-,0
Kertasari,2023-02-04,1.5,5.95,0.18,-,0
Kertasari,2023-02-05,-,5.87,0.17,-,0
Kertasari,2023-02-06,-,5.44,0.15,-,0
Kertasari,2023-02-07,-,5.3,0.14,-,0
Kertasari,2023-02-08,-,5.57,0.16,-,0
Kertasari,2023-02-09,14,5.47,0.15,-,0
Kertasari,2023-02-10,24,5.8,0.17,-,0
Kertasari,2023-02-11,13.5,7.34,0.24,-,0
Kertasari,2023-02-12,10,09.04,0.3,-,0
Kertasari,2023-02-13,6,7.13,0.22,-,0
Kertasari,2023-02-14,3,7.73,0.25,-,0
Kertasari,2023-02-15,10,6.49,0.2,-,0
Kertasari,2023-02-16,31,9.22,0.3,-,0
Kertasari,2023-02-17,4,8.78,0.28,-,0
Kertasari,2023-02-18,41,9.91,0.32,-,0
Kertasari,2023-02-19,1,11.23,0.37,-,0
Kertasari,2023-02-20,3,9.32,0.31,-,0
Kertasari,2023-02-21,13,7.71,0.24,-,0
Kertasari,2023-02-22,-,7.27,0.23,-,0
Kertasari,2023-02-23,3.5,7.3,0.23,-,0
Kertasari,2023-02-24,14,11.35,0.38,-,0
Kertasari,2023-02-25,6.5,9.19,0.3,-,0
Kertasari,2023-02-26,4,7.62,0.24,-,0
Kertasari,2023-02-27,9,8.0,0.26,-,0
Kertasari,2023-02-28,8,7.55,0.24,-,0
Kertasari,2023-03-01,13,8.77,0.29,-,0
Kertasari,2023-03-02,17.5,8.92,0.3,-,0
Kertasari,2023-03-03,-,8.41,0.28,-,0
Kertasari,2023-03-04,3.5,7.23,0.23,-,0
Kertasari,2023-03-05,3,6.92,0.22,-,0
Kertasari,2023-03-06,-,7.8,0.25,-,0
Kertasari,2023-03-07,-,6.79,0.21,-,0
Kertasari,2023-03-08,3.5,6.57,0.2,-,0
Kertasari,2023-03-09,23,6.3,0.19,-,0
Kertasari,2023-03-10,0.5,9.82,0.33,-,0
Kertasari,2023-03-11,-,7.22,0.22,-,0
Kertasari,2023-03-12,-,5.84,0.17,-,0
Kertasari,2023-03-13,-,5.62,0.16,-,0
Kertasari,2023-03-14,-,5.51,0.15,-,0
Kertasari,2023-03-15,2,5.41,0.14,-,0
Kertasari,2023-03-16,-,5.34,0.14,-,0
Kertasari,2023-03-17,35.5,5.65,0.16,-,0
Kertasari,2023-03-18,5,6.6,0.2,-,0
Kertasari,2023-03-19,17.5,09.02,0.29,-,0
Kertasari,2023-03-20,9,9.78,0.32,-,0
Kertasari,2023-03-21,4.5,10.49,0.34,-,0
Kertasari,2023-03-22,41.5,13.33,0.43,-,0
Kertasari,2023-03-23,-,19.35,0.57,-,0
Kertasari,2023-03-24,-,11.09,0.36,-,0
Kertasari,2023-03-25,27,12.32,0.4,-,0
Kertasari,2023-03-26,17,13.59,0.43,-,0
Kertasari,2023-03-27,5,11.94,0.39,-,0
Kertasari,2023-03-28,4.5,11.11,0.37,-,0
Kertasari,2023-03-29,10,9.18,0.3,-,0
Kertasari,2023-03-30,13,8.97,0.3,-,0
Kertasari,2023-03-31,6,8.92,0.3,-,0
Kertasari,2023-04-01,-,8.78,0.29,-,0
Kertasari,2023-04-02,9.5,8.1,0.26,-,0
Kertasari,2023-04-03,-,7.95,0.26,-,0
Kertasari,2023-04-04,-,7.37,0.23,-,0
Kertasari,2023-04-05,-,6.93,0.21,-,0
Kertasari,2023-04-06,-,6.76,0.21,-,0
Kertasari,2023-04-07,-,6.31,0.19,-,0
Kertasari,2023-04-08,5,6.72,0.21,-,0
Kertasari,2023-04-09,-,7.11,0.22,-,0
Kertasari,2023-04-10,4.5,6.41,0.2,-,0
Kertasari,2023-04-11,-,6.39,0.2,-,0
Kertasari,2023-04-12,17,6.47,0.2,-,0
Kertasari,2023-04-13,-,8.7,0.29,-,0
Kertasari,2023-04-14,4.5,8.17,0.26,-,0
Kertasari,2023-04-15,25,8.37,0.27,-,0
Kertasari,2023-04-16,20,13.32,0.42,-,0
Kertasari,2023-04-17,-,9.44,0.3,-,0
Kertasari,2023-04-18,1,07.04,0.22,-,0
Kertasari,2023-04-19,-,11.57,0.37,-,0
Kertasari,2023-04-20,-,8.51,0.27,-,0
Kertasari,2023-04-21,-,13.27,0.41,-,0
Kertasari,2023-04-22,-,8.92,0.28,-,0
Kertasari,2023-04-23,15,7.69,0.24,-,0
Kertasari,2023-04-24,5.5,7.48,0.23,-,0
Kertasari,2023-04-25,6,7.66,0.24,-,0
Kertasari,2023-04-26,3.5,27.55,0.63,-,0
Kertasari,2023-04-27,3.5,12.55,0.36,-,0
Kertasari,2023-04-28,11,09.04,0.3,-,0
Kertasari,2023-04-29,-,8.84,0.29,-,0
Kertasari,2023-04-30,50.5,8.46,0.27,-,0
Kertasari,2023-05-01,-,13.74,0.44,-,0
Kertasari,2023-05-02,-,15.52,0.49,-,0
Kertasari,2023-05-03,25,15.44,0.49,-,0
Kertasari,2023-05-04,49,20.45,0.6,-,0
Kertasari,2023-05-05,46,19.18,0.56,-,0
Kertasari,2023-05-06,7,48.88,01.04,-,0
Kertasari,2023-05-07,16.5,27.95,0.74,-,0
Kertasari,2023-05-08,7,26.17,0.71,-,0
Kertasari,2023-05-09,4.5,23.78,0.67,-,0
Kertasari,2023-05-10,11,24.59,0.68,-,0
Kertasari,2023-05-11,2,18.59,0.56,-,0
Kertasari,2023-05-12,-,16.29,0.51,-,0
Kertasari,2023-05-13,-,22.2,0.63,-,0
Kertasari,2023-05-14,-,17.56,0.53,-,0
Kertasari,2023-05-15,-,14.44,0.46,-,0
Kertasari,2023-05-16,-,15.48,0.49,-,0
Kertasari,2023-05-17,-,14.11,0.45,-,0
Kertasari,2023-05-18,-,12.58,0.41,-,0
Kertasari,2023-05-19,4.5,11.23,0.37,-,0
Kertasari,2023-05-20,-,11.77,0.39,-,0
Kertasari,2023-05-21,-,14.95,0.47,-,0
Kertasari,2023-05-22,-,15.49,0.49,-,0
Kertasari,2023-05-23,-,14.74,0.47,-,0
Kertasari,2023-05-24,-,13.81,0.44,-,0
Kertasari,2023-05-25,-,13.1,0.42,-,0
Kertasari,2023-05-26,-,13,0.42,-,0
Kertasari,2023-05-27,6.5,12.92,0.42,-,0
Kertasari,2023-05-28,-,12.7,0.41,-,0
Kertasari,2023-05-29,-,13.54,0.43,-,0
Kertasari,2023-05-30,-,13.35,0.43,-,0
Kertasari,2023-05-31,-,12.78,0.41,-,0
Kertasari,2023-06-01,-,6.32,0.18,-,0
Kertasari,2023-06-02,-,5.82,0.16,-,0
Kertasari,2023-06-03,-,5.89,0.17,-,0
Kertasari,2023-06-04,-,5.49,0.14,-,0
Kertasari,2023-06-05,14.5,5.36,0.14,-,0
Kertasari,2023-06-06,-,5.51,0.15,-,0
Kertasari,2023-06-07,5,4.98,0.12,-,0
Kertasari,2023-06-08,-,12.21,0.35,-,0
Kertasari,2023-06-09,-,22.09,0.59,-,0
Kertasari,2023-06-10,-,4.3,0.05,-,0
Kertasari,2023-06-11,-,2.94,0,-,0
Kertasari,2023-06-12,-,2.94,0,-,0
Kertasari,2023-06-13,-,2.94,0,-,0
Kertasari,2023-06-14,5,2.94,0,-,0
Kertasari,2023-06-15,-,2.94,0,-,0
Kertasari,2023-06-16,16.5,2.94,0,-,0
Kertasari,2023-06-17,-,2.95,0,-,0
Kertasari,2023-06-18,-,2.95,0,-,0
Kertasari,2023-06-19,33.5,3.22,0.02,-,0
Kertasari,2023-06-20,-,6.51,0.19,-,0
Kertasari,2023-06-21,6.5,16.75,0.43,-,0
Kertasari,2023-06-22,-,33.71,0.84,-,0
Kertasari,2023-06-23,-,32.31,0.82,-,0
Kertasari,2023-06-24,-,18.35,0.53,-,0
Kertasari,2023-06-25,-,20.41,0.6,-,0
Kertasari,2023-06-26,-,10.05,0.31,-,0
Kertasari,2023-06-27,2,3.83,0.05,-,0
Kertasari,2023-06-28,-,21.18,0.61,-,0
Kertasari,2023-06-29,-,4.11,0.04,-,0
Kertasari,2023-06-30,-,2.95,0,-,0
Kertasari,2023-07-01,-,2.95,0,-,0
Kertasari,2023-07-02,6,2.95,0,-,0
Kertasari,2023-07-03,-,2.95,0,-,0
Kertasari,2023-07-04,-,2.96,0,-,0
Kertasari,2023-07-05,1.5,2.96,0,-,0
Kertasari,2023-07-06,3,3.32,0.02,-,0
Kertasari,2023-07-07,2.5,10.27,0.33,-,0
Kertasari,2023-07-08,7,8.87,0.28,-,0
Kertasari,2023-07-09,-,21.41,0.55,-,0
Kertasari,2023-07-10,3,14.6,0.39,-,0
Kertasari,2023-07-11,-,15.4,0.47,-,0
Kertasari,2023-07-12,-,6.08 *,0.16,-,0
Kertasari,2023-07-13,-,03.08,0,-,0
Kertasari,2023-07-14,-,2.93,0,-,0
Kertasari,2023-07-15,-,2.92,0,-,0
Kertasari,2023-07-16,-,2.91,0,-,0
Kertasari,2023-07-17,-,2.89,0,-,0
Kertasari,2023-07-18,-,2.88,0,-,0
Kertasari,2023-07-19,-,2.87,0,-,0
Kertasari,2023-07-20,-,2.85,0,-,0
Kertasari,2023-07-21,-,2.84,0,-,0
Kertasari,2023-07-22,-,2.83,0,-,0
Kertasari,2023-07-23,-,2.81,0,-,0
Kertasari,2023-07-24,-,2.8,0,-,0
Kertasari,2023-07-25,-,2.79,0,-,0
Kertasari,2023-07-26,-,2.77,0,-,0
Kertasari,2023-07-27,-,2.76,0,-,0
Kertasari,2023-07-28,-,2.75,0,-,0
Kertasari,2023-07-29,-,2.73,0,-,0
Kertasari,2023-07-30,-,2.72,0,-,0
Kertasari,2023-07-31,-,2.71,0,-,0
Kertasari,2023-08-01,-,2.69,0,-,0
Kertasari,2023-08-02,-,2.68,0,-,0
Kertasari,2023-08-03,-,2.67,0,-,0
Kertasari,2023-08-04,-,2.65,0,-,0
Kertasari,2023-08-05,-,2.64,0,-,0
Kertasari,2023-08-06,-,2.63,0,-,0
Kertasari,2023-08-07,-,2.61,0,-,0
Kertasari,2023-08-08,-,2.6,0,-,0
Kertasari,2023-08-09,-,2.59,0,-,0
Kertasari,2023-08-10,-,2.57,0,-,0
Kertasari,2023-08-11,-,2.56,0,-,0
Kertasari,2023-08-12,-,2.55,0,-,0
Kertasari,2023-08-13,-,2.53,0,-,0
Kertasari,2023-08-14,-,2.52,0,-,0
Kertasari,2023-08-15,-,2.51,0,-,0
Kertasari,2023-08-16,-,2.49,0,-,0
Kertasari,2023-08-17,-,2.48,0,-,0
Kertasari,2023-08-18,-,2.47,0,-,0
Kertasari,2023-08-19,-,2.45,0,-,0
Kertasari,2023-08-20,-,2.44,0,-,0
Kertasari,2023-08-21,-,2.43,0,-,0
Kertasari,2023-08-22,-,2.41,0,-,0
Kertasari,2023-08-23,-,2.4,0,-,0
Kertasari,2023-08-24,-,2.39,0,-,0
Kertasari,2023-08-25,-,2.37,0,-,0
Kertasari,2023-08-26,-,2.36,0,-,0
Kertasari,2023-08-27,-,2.35,0,-,0
Kertasari,2023-08-28,-,2.33,0,-,0
Kertasari,2023-08-29,-,2.32,0,-,0
Kertasari,2023-08-30,-,2.31,0,-,0
Kertasari,2023-08-31,-,2.29,0,-,0
Kertasari,2023-09-01,-,2.28,0,-,0
Kertasari,2023-09-02,-,2.27,0,-,0
Kertasari,2023-09-03,-,2.25,0,-,0
Kertasari,2023-09-04,-,2.24,0,-,0
Kertasari,2023-09-05,-,2.23,0,-,0
Kertasari,2023-09-06,-,2.21,0,-,0
Kertasari,2023-09-07,-,2.2,0,-,0
Kertasari,2023-09-08,2,2.19,0,-,0
Kertasari,2023-09-09,-,2.17,0,-,0
Kertasari,2023-09-10,-,2.16,0,-,0
Kertasari,2023-09-11,-,2.15,0,-,0
Kertasari,2023-09-12,-,2.13,0,-,0
Kertasari,2023-09-13,-,2.12,0,-,0
Kertasari,2023-09-14,-,2.11,0,-,0
Kertasari,2023-09-15,-,02.09,0,-,0
Kertasari,2023-09-16,-,02.08,0,-,0
Kertasari,2023-09-17,-,02.07,0,-,0
Kertasari,2023-09-18,-,02.05,0,-,0
Kertasari,2023-09-19,-,02.04,0,-,0
Kertasari,2023-09-20,-,02.03,0,-,0
Kertasari,2023-09-21,-,02.01,0,-,0
Kertasari,2023-09-22,-,2,0,-,0
Kertasari,2023-09-23,-,1.98,0,-,0
Kertasari,2023-09-24,-,1.97,0,-,0
Kertasari,2023-09-25,-,1.96,0,-,0
Kertasari,2023-09-26,-,1.94,0,-,0
Kertasari,2023-09-27,-,1.93,0,-,0
Kertasari,2023-09-28,-,1.92,0,-,0
Kertasari,2023-09-29,-,1.9,0,-,0
Kertasari,2023-09-30,-,1.85,0,-,0
Kertasari,2023-10-01,-,1.78,0,-,0
Kertasari,2023-10-02,-,1.77,0,-,0
Kertasari,2023-10-03,1,1.76,0,-,0
Kertasari,2023-10-04,-,1.75,0,-,0
Kertasari,2023-10-05,-,1.74,0,-,0
Kertasari,2023-10-06,-,1.73,0,-,0
Kertasari,2023-10-07,-,1.73,0,-,0
Kertasari,2023-10-08,-,1.72,0,-,0
Kertasari,2023-10-09,-,1.71,0,-,0
Kertasari,2023-10-10,-,1.7,0,-,0
Kertasari,2023-10-11,-,1.69,0,-,0
Kertasari,2023-10-12,-,1.68,0,-,0
Kertasari,2023-10-13,-,1.67,0,-,0
Kertasari,2023-10-14,-,1.66,0,-,0
Kertasari,2023-10-15,-,1.65,0,-,0
Kertasari,2023-10-16,-,1.64,0,-,0
Kertasari,2023-10-17,-,1.63,0,-,0
Kertasari,2023-10-18,-,1.62,0,-,0
Kertasari,2023-10-19,-,1.61,0,-,0
Kertasari,2023-10-20,-,1.6,0,-,0
Kertasari,2023-10-21,-,1.59,0,-,0
Kertasari,2023-10-22,8.5,1.59,0,-,0
Kertasari,2023-10-23,5.5,1.58,0,-,0
Kertasari,2023-10-24,-,1.57,0,-,0
Kertasari,2023-10-25,-,1.56,0,-,0
Kertasari,2023-10-26,-,1.55,0,-,0
Kertasari,2023-10-27,-,1.54,0,-,0
Kertasari,2023-10-28,-,1.53,0,-,0
Kertasari,2023-10-29,-,1.52,0,-,0
Kertasari,2023-10-30,-,1.51,0,-,0
Kertasari,2023-10-31,-,1.5,0,-,0
Kertasari,2023-11-01,-,1.49,0,-,0
Kertasari,2023-11-02,-,1.48,0,-,0
Kertasari,2023-11-03,8,1.53,0.06,-,0
Kertasari,2023-11-04,-,02.02,0,-,0
Kertasari,2023-11-05,4,1.45,0,-,0
Kertasari,2023-11-06,-,1.44,0,-,0
Kertasari,2023-11-07,-,1.44,0,-,0
Kertasari,2023-11-08,-,1.43,0,-,0
Kertasari,2023-11-09,-,1.42,0,-,0
Kertasari,2023-11-10,-,1.41,0,-,0
Kertasari,2023-11-11,5,1.4,0,-,0
Kertasari,2023-11-12,11,1.39,0,-,0
Kertasari,2023-11-13,10.5,1.38,0,-,0
Kertasari,2023-11-14,24.5,1.5,0,-,0
Kertasari,2023-11-15,-,03.03,0,-,0
Kertasari,2023-11-16,2,2.61,0.01,-,0
Kertasari,2023-11-17,-,2.4,0.16,-,0
Kertasari,2023-11-18,-,2.19,0.13,-,0
Kertasari,2023-11-19,-,1.96,0.11,-,0
Kertasari,2023-11-20,-,1.7,0.09,-,0
Kertasari,2023-11-21,-,1.55,0.07,-,0
Kertasari,2023-11-22,-,1.4,0.05,-,0
Kertasari,2023-11-23,-,1.29,0.03,-,0
Kertasari,2023-11-24,-,1.29,0.01,-,0
Kertasari,2023-11-25,-,1.55,0,-,0
Kertasari,2023-11-26,35.5,2.17,0,-,0
Kertasari,2023-11-27,-,3.64,0.04,-,0
Kertasari,2023-11-28,15,1.36,0.1,-,0
Kertasari,2023-11-29,-,1.23,0.21,-,0
Kertasari,2023-11-30,142.5,2.31,0.01,-,0
Kertasari,2023-12-01,8,7.31,0,-,0
Kertasari,2023-12-02,-,4.27,0.1,-,0
Kertasari,2023-12-03,9.5,3.59,0.4,-,0
Kertasari,2023-12-04,-,3.78,0.25,-,0
Kertasari,2023-12-05,-,3.79,0.21,-,0
Kertasari,2023-12-06,7,4.69,0.22,-,0
Kertasari,2023-12-07,-,3.43,0.23,-,0
Kertasari,2023-12-08,24,5.33 *,0.28,-,0
Kertasari,2023-12-09,38,5.4,0.2,-,0
Kertasari,2023-12-10,-,2.93,0.3,-,0
Kertasari,2023-12-11,-,2.25,0.32,-,0
Kertasari,2023-12-12,-,2.47,0.17,-,0
Kertasari,2023-12-13,-,6.84,0.12,-,0
Kertasari,2023-12-14,-,14.21,0.14,-,0
Kertasari,2023-12-15,-,16.79,0.33,-,0
Kertasari,2023-12-16,-,1.79,0.59,-,0
Kertasari,2023-12-17,-,4.48,0.68,-,0
Kertasari,2023-12-18,-,2.88,0.05,-,0
Kertasari,2023-12-19,-,02.02,0.26,-,0
Kertasari,2023-12-20,-,1.2,0.16,-,0
Kertasari,2023-12-21,-,1.15,0.1,-,0
Kertasari,2023-12-22,-,1.15,0,-,0
Kertasari,2023-12-23,5,1.15,0,-,0
Kertasari,2023-12-24,35,1.26,0.01,-,0
Kertasari,2023-12-25,15.5,8.64,0.39,-,0
Kertasari,2023-12-26,20,9.31,0.44,-,0
Kertasari,2023-12-27,3,4.17,0.23,-,0
Kertasari,2023-12-28,-,4.91,0.3,-,0
Kertasari,2023-12-29,1,2.62,0.14,-,0
Kertasari,2023-12-30,11,3.72,0.23,-,0
Kertasari,2023-12-31,5.5,3.69,0.23,-,0
Kertasari,2024-01-01,1,4.0,0.18,-,0
Kertasari,2024-01-02,1.5,3.82,0.17,-,0
Kertasari,2024-01-03,9,3.61,0.16,-,0
Kertasari,2024-01-04,48.5,5.24,0.23,-,0
Kertasari,2024-01-05,13.5,3.82,0.17,-,0
Kertasari,2024-01-06,15,3.4,0.15,-,0
Kertasari,2024-01-07,41,6.92,0.29,-,0
Kertasari,2024-01-08,2,6.92,0.29,-,0
Kertasari,2024-01-09,35.5,18.9,0.58,0.7,1
Kertasari,2024-01-10,20,13.1,0.46,1.00,1
Kertasari,2024-01-11,79.5,12.7,0.45,-,0
Kertasari,2024-01-12,-,9.57,0.37,-,0
Kertasari,2024-01-13,4.5,7.23,0.30,-,0
Kertasari,2024-01-14,12.5,6.63,0.28,-,0
Kertasari,2024-01-15,3,9.94,0.38,-,0
Kertasari,2024-01-16,1.5,15.4,0.51,-,0
Kertasari,2024-01-17,16,7.54,0.31,-,0
Kertasari,2024-01-18,35.5,6.33,0.27,-,0
Kertasari,2024-01-19,13.5,9.94,0.38,-,0
Kertasari,2024-01-20,4,7.86,0.32,-,0
Kertasari,2024-01-21,9,6.63,0.28,-,0
Kertasari,2024-01-22,12,6.63,0.28,-,0
Kertasari,2024-01-23,25,6.33,0.27,-,0
Kertasari,2024-01-24,2,06.05,0.26,-,0
Kertasari,2024-01-25,13.5,4.5,0.20,-,0
Kertasari,2024-01-26,-,4.27,0.19,-,0
Kertasari,2024-01-27,2,3.82,0.17,-,0
Kertasari,2024-01-28,3,3.61,0.16,-,0
Kertasari,2024-01-29,2,3.61,0.16,-,0
Kertasari,2024-01-30,11,3.61,0.16,-,0
Kertasari,2024-01-31,44,5.77,0.25,-,0
Kertasari,2024-02-01,-,11.5,0.42,-,0
Kertasari,2024-02-02,16,4.5,0.20,-,0
Kertasari,2024-02-03,13.5,7.54,0.31,-,0
Kertasari,2024-02-04,20.5,9.0,0.26,-,0
Kertasari,2024-02-05,7,4.99,0.22,-,0
Kertasari,2024-02-06,8,5.51,0.24,-,0
Kertasari,2024-02-07,1.5,8.0,0.26,-,0
Kertasari,2024-02-08,62.5,4.74,0.21,-,0
Kertasari,2024-02-09,7.5,4.99,0.22,-,0
Kertasari,2024-02-10,9,8.87,0.35,-,0
Kertasari,2024-02-11,8.5,6.92,0.29,-,0
Kertasari,2024-02-12,-,8.0,0.26,-,0
Kertasari,2024-02-13,3,5.24,0.23,-,0
Kertasari,2024-02-14,26,4.74,0.21,-,0
Kertasari,2024-02-15,21.5,7.54,0.31,-,0
Kertasari,2024-02-16,5.5,5.77,0.25,-,0
Kertasari,2024-02-17,1.5,6.92,0.29,-,0
Kertasari,2024-02-18,1,6.92,0.29,-,0
Kertasari,2024-02-19,11.5,4.74,0.21,-,0
Kertasari,2024-02-20,2,6.33,0.27,-,0
Kertasari,2024-02-21,-,6.33,0.27,-,0
Kertasari,2024-02-22,24.5,8.19,0.33,-,0
Kertasari,2024-02-23,3,5.24,0.23,-,0
Kertasari,2024-02-24,4,8.87,0.35,-,0
Kertasari,2024-02-25,21.5,6.63,0.28,-,0
Kertasari,2024-02-26,13,14,0.48,-,0
Kertasari,2024-02-27,5,9.57,0.37,-,0
Kertasari,2024-02-28,24,8.19,0.33,-,0
Kertasari,2024-02-29,7,7.54,0.31,-,0
Kertasari,2024-03-01,6.5,7.86,0.32,-,0
Kertasari,2024-03-02,5,6.63,0.28,-,0
Kertasari,2024-03-03,-,5.77,0.25,-,0
Kertasari,2024-03-04,7,5.51,0.24,-,0
Kertasari,2024-03-05,17.5,7.23,0.30,-,0
Kertasari,2024-03-06,-,5.77,0.25,-,0
Kertasari,2024-03-07,16.5,5.77,0.25,-,0
Kertasari,2024-03-08,14,5.24,0.23,-,0
Kertasari,2024-03-09,3,7.86,0.32,-,0
Kertasari,2024-03-10,3,7.54,0.31,-,0
Kertasari,2024-03-11,2,6.92,0.29,-,0
Kertasari,2024-03-12,8.5,5.77,0.25,-,0
Kertasari,2024-03-13,23.5,5.77,0.25,-,0
Kertasari,2024-03-14,7,7.54,0.31,-,0
Kertasari,2024-03-15,5,13.6,0.47,-,0
Kertasari,2024-03-16,5.5,5.77,0.25,-,0
Kertasari,2024-03-17,-,6.33,0.27,-,0
Kertasari,2024-03-18,-,5.24,0.23,-,0
Kertasari,2024-03-19,-,4.74,0.21,-,0
Kertasari,2024-03-20,-,5.24,0.23,-,0
Kertasari,2024-03-21,6,2.82,0.12,-,0
Kertasari,2024-03-22,3.5,2.82,0.12,-,0
Kertasari,2024-03-23,-,4.74,0.21,-,0
Kertasari,2024-03-24,62,2.82,0.12,-,1
Kertasari,2024-03-25,-,5.24,0.23,-,0
Kertasari,2024-03-26,3,5.24,0.23,-,0
Kertasari,2024-03-27,14,4.74,0.21,-,0
Kertasari,2024-03-28,1,4.5,0.20,-,0
Kertasari,2024-03-29,-,4.5,0.20,-,0
Kertasari,2024-03-30,-,3.61,0.16,-,0
Kertasari,2024-03-31,14.5,3.4,0.15,-,0
Kertasari,2024-04-01,12,4.5,0.20,-,0
Kertasari,2024-04-02,7.5,5.51,0.24,-,0
Kertasari,2024-04-03,-,4.74,0.21,-,0
Kertasari,2024-04-04,16,3.82,0.17,-,0
Kertasari,2024-04-05,-,3.4,0.15,-,0
Kertasari,2024-04-06,-,8.19,0.33,-,0
Kertasari,2024-04-07,-,5.24,0.23,-,0
Kertasari,2024-04-08,26,4.27,0.19,-,0
Kertasari,2024-04-09,16,5.24,0.23,-,0
Kertasari,2024-04-10,11.5,04.04,0.18,-,0
